# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma
32.35607874363329,-0.7085937738152166,20.2179146,0.00123086909,19.6380463,0.0016308832,19.7028656,0.0026900121
33.24583582157168,-0.09723846864853632,19.6600456,0.00102901214,19.6659489,0.000973865797,,
33.60704431281404,-0.6499150600851584,18.7542858,0.000687021064,18.549593,0.000584303285,,
33.88165588291494,0.5097149752756589,20.1716862,0.0015757092,19.8993206,0.00166690606,,
36.567060137597025,0.05912792831452895,20.8488312,0.00194602204,20.9380703,0.00175033766,,
36.676101766244436,1.049126075142312,20.9427719,0.00245236163,20.7597942,0.00417069858,,
36.992479362467236,0.04038874218903994,20.0914841,0.00158105814,19.6892452,0.00132862641,,
37.567899636471516,1.0513993384518914,nan,nan,nan,nan,,
37.67543958724681,1.2211396739712626,20.7576771,0.00178985996,20.5042286,0.00212009833,,
39.70658809355844,0.6365557926251216,20.459156,0.00211594091,20.4306068,0.00253206235,,
128.2143550012476,3.8526239279950576,19.2479172,0.00104149152,,,19.082962,0.000754813605
128.2613768326492,4.129628442111452,19.3795033,0.00128640013,,,18.7749977,0.0010942159
132.24394548349187,0.5555307581745442,18.9549484,0.000574368751,18.8133202,0.000665377534,18.7252693,0.000428217172
133.00426479738167,5.116445721842321,nan,nan,,,,
133.87636377209608,3.311539857436079,20.2402668,0.0012012528,20.0944061,0.00171360187,nan,nan
133.88006106649763,1.8963360534370333,20.3390846,0.00124928541,20.2488403,0.0015087924,20.0592175,0.00130786025
135.30019579817775,1.2637667487959923,nan,nan,nan,nan,nan,nan
137.5804238887101,3.171965621969953,19.1051216,0.000674231269,18.9885387,0.000773489708,18.8580513,0.000581202097
140.50969345569436,-0.35440720114449425,19.9597454,0.00144617935,19.999979,0.00186338415,19.8902512,0.000992969261
141.854702886655,2.7303594414584844,18.2279377,0.000679243472,18.1386871,0.00108459778,18.2449417,0.000925746572
145.32072669361204,1.9721898265390918,19.7471161,0.00268227584,19.367939,0.0024700088,19.3022346,0.00147296442
148.43844466732372,1.7144277805825527,19.9115524,0.00143310498,19.8436165,0.00127974711,19.646059,0.000803880685
150.38489188453158,1.0201399579708497,20.9562702,0.00221919152,20.6353111,0.00177804776,20.5543976,0.00128817849
151.8362990218654,0.7610784930924601,19.6429443,0.00111530663,19.1995659,0.000822538685,18.7764549,0.000420764496
152.88820874915493,1.2475622281370564,19.5023232,0.00157875696,18.8631783,0.000997187104,18.9030457,0.00106895645
158.4884081767872,0.8902486297893686,,,19.3107147,0.000737723545,,
168.06022696126183,1.3468065602133528,18.79072,0.000787706755,18.4958572,0.000836231397,,
173.0982659028426,-1.7686375284119409,20.0170059,0.00127989054,19.8852997,0.00168664812,19.8328323,0.0014920918
173.3287431653811,-0.6866951777063333,18.9227219,0.000677765987,18.7555428,0.000766200072,18.6320686,0.000679305173
174.0628366576707,-0.3872951585675748,18.6824856,0.00050280604,18.6556282,0.000554646773,nan,nan
176.7498333993904,1.3978693853890134,18.2774963,0.000572945282,18.2062054,0.000618915539,nan,nan
177.08679531387511,1.4428498411336526,17.8615818,0.000451165921,nan,nan,nan,nan
177.56109217246592,-2.283106052323391,19.0494976,0.0016980872,18.9717522,0.00180839223,18.854351,0.000839894637
178.58427580544858,0.28702814416996303,19.0234489,0.000713076093,18.7575893,0.000553218124,18.8814278,0.000476008689
180.1264534305144,1.488436045285252,18.7126045,0.00068663666,18.5923824,0.000553674297,nan,nan
188.7063536600773,0.46834563575939825,20.1087818,0.000952644972,20.0440331,0.00110479363,20.0554943,0.00110668677
189.89839327836333,2.5841007932220834,,,18.7868538,0.000573884463,,
193.08531535076384,-0.6634696884711071,19.1794949,0.00065844832,19.0575752,0.000632158422,18.7114029,0.000821223424
193.23712606021041,-0.18132410434679005,19.7421799,0.00112584583,19.5999069,0.00122303667,19.4374828,0.00174781343
193.40564466480927,-0.8026602600175458,18.3450241,0.000633014541,18.234087,0.000580045744,18.2607632,0.00101709215
196.24002123682888,-1.2300768585727078,19.6143513,0.00150265323,19.220253,0.000913768774,,
198.78594667785336,43.19786567806721,,,18.3017197,0.00121634023,,
200.7691062661001,-0.6490295187097739,,,18.2854595,0.00052366656,17.8586483,0.000717602787
201.72897851813985,-0.09169966479877972,,,20.6083889,0.00177728117,20.0175304,0.00283322879
203.22196055092456,2.0126998875212085,,,17.9837227,0.000952649745,,
205.70604482945828,44.80631111752836,,,nan,nan,,
211.28789719301912,-0.11458583416828153,18.9270248,0.000684824656,18.5769653,0.000580416876,18.6384735,0.000423029822
213.58975866171676,52.494482872449915,19.2176762,0.000604125846,18.8314114,0.000630049268,18.552309,0.000702462334
215.13858090439663,-0.5426050208643505,19.4175835,0.00079280464,19.3165131,0.000753244851,19.3183079,0.00053287769
215.35052048919346,-0.03793558609823664,19.6747322,0.000853140664,19.3941116,0.000675027433,19.6988239,0.000634857628
218.09625350407353,-0.021224709042561258,20.8090439,0.00151481782,20.210701,0.00119063328,19.8638439,0.000866523187
219.63624373592145,42.72279319470295,17.5766068,0.00041862455,nan,nan,nan,nan
220.63714637369566,1.6251087028626965,19.9536209,0.00106304558,19.8846722,0.00137823389,19.6942215,0.000704065023
221.97225953457988,2.255731065496997,20.147007,0.0016572976,nan,nan,20.0945072,0.00105676253
222.1583469898135,4.469785253255359,,,,,20.2295532,0.00386568578
222.25898193283584,-1.9715310705690858,20.9119263,0.00258256379,20.5110893,0.00274244091,20.5523548,0.00355158304
222.3215279269606,43.66473721655095,19.1662273,0.00116415566,19.0102291,0.000753504108,18.7717876,0.00117543992
222.38277768105849,1.72342474909493,19.4213562,0.000921259692,19.4148674,0.00129738147,19.2835579,0.000642677129
222.56223359058797,44.60300122324781,20.6786861,0.00339965965,20.7223053,0.00305046909,20.4599762,0.00405211048
223.3875571850676,0.4954607172664644,21.4459896,0.00263222191,20.0042973,0.00119705102,nan,nan
223.46036879461548,2.881172601530104,nan,nan,,,19.1439991,0.000600348751
223.50527949588286,-0.6538861965729358,20.4092426,0.00120311882,20.3582535,0.00135793723,20.1818581,0.000991100213
223.6110111063064,2.2328824571040284,nan,nan,nan,nan,nan,nan
223.67345050292835,42.63871437510016,19.3685646,0.000903788023,19.175869,0.000725020538,19.2980556,0.000882831111
224.91477294627896,2.7044492293255047,20.6568298,0.00258058729,,,20.2141266,0.00116877269
224.99481429727646,-1.6284691610255357,19.6880722,0.00108653039,19.3739281,0.00122196414,18.9565697,0.000700536999
225.4622095060131,-0.9411155874498446,18.5225716,0.000787943311,18.5800552,0.000825475785,18.4873886,0.00103608181
227.79141890244392,42.57624695538477,17.3881969,0.0004049298,17.1451302,0.000369185815,17.141531,0.000435069
231.3481348809354,42.02139663527439,18.8759995,0.00172515097,18.5582275,0.00176239852,18.6745434,0.00104308
238.3593452144483,43.144745265308494,19.85993,0.00123787369,19.1511917,0.000873442274,19.1436405,0.000602068729
243.9088181677947,43.05034817065738,21.8969116,0.00350103085,20.2539215,0.00125636975,19.6292915,0.000667016255
331.7854783368415,0.8311871941830771,20.3838158,0.00141835294,19.9653969,0.00133549934,19.8320503,0.000762545038
332.0725536620102,-1.024938492310096,21.0583572,0.00356453122,20.8654118,0.00244329823,20.5405922,0.00178595213
332.1875450398175,1.0021079752944118,20.9653587,0.00202867179,20.6630211,0.00220546615,20.6327515,0.00138170458
332.50068688022884,-1.1570222663465326,20.5908566,0.00283440994,20.2672577,0.00214878377,19.8351002,0.00151026389
332.6260155225851,-0.5106193486912264,21.285099,0.00217887969,21.0029984,0.00217422377,20.5807877,0.0013211004
333.93968322486654,0.7417361449912975,20.7539845,0.00183202268,20.8027897,0.00233019958,20.5269566,0.00110245682
334.5651084525331,1.1450678141324444,18.3256721,0.000450110616,18.1401024,0.00044028947,nan,nan
335.6256949064212,1.0420632671677093,18.9322815,0.000626999943,18.3907776,0.00053064432,17.9400063,0.000328464695
336.282997892766,0.35010315794168784,19.4345016,0.000744395831,19.0695782,0.000603366643,19.1040497,0.000540034031
337.6159934831531,-0.8843630499030305,20.1009598,0.00130968879,19.7134361,0.00150417665,19.4238815,0.000815826119
337.9659607927055,-1.0303993723192544,20.3648205,0.00174977269,19.9378662,0.00151247904,20.0195026,0.00182961288
338.48618796695285,-0.29548216508107483,19.5928402,0.000864620903,19.5057297,0.000780303904,19.2881966,0.000549175253
338.6404681715865,0.4797187734996824,20.9053364,0.00235774973,20.7341728,0.00209713867,20.6907063,0.00168429816
339.9062118097622,0.7638306085135944,20.652647,0.00147761835,20.1856155,0.00104421808,19.7609959,0.000718910189
340.2615391796758,1.0625762348825558,19.8047504,0.000928008987,19.4122734,0.000742883829,19.4446373,0.000678738288
343.8921341813662,-0.0047472148525723465,20.7624702,0.00168506813,20.5120029,0.00160817662,19.9896469,0.00104468048
344.85640112459265,-0.8390134106666276,20.0832767,0.00146767008,20.1899204,0.00142553065,20.0693188,0.00116124342
347.49804589408956,0.9270538636288163,18.7955437,0.000601256324,18.5521088,0.000568182324,18.5494804,0.000415780727
347.88607823304403,0.5559072271625806,19.9139919,0.00111600757,19.5319576,0.00102637627,19.7395687,0.000793791434
348.5577790505367,0.40982791687710096,19.9726562,0.00111341826,19.8414879,0.00137337332,19.6381912,0.000792139675
351.347502335181,-0.8496751043694115,20.4919071,0.00187552162,20.0364761,0.00134876976,19.9107323,0.00113363017
351.9176499779341,1.2612946317183318,20.3651409,0.00133944652,20.3208275,0.00126947032,20.2693329,0.0011592696
353.12239920278023,0.46120503352613834,19.9035549,0.00114360393,20.0569515,0.00112377654,19.9148483,0.00112638378
356.2095009091147,0.14342834193745396,20.7746181,0.00264889677,20.6279736,0.0017316835,20.3026161,0.00216646236
356.7576642652025,-0.30131917187088036,20.4934692,0.00172899186,20.2451172,0.00148367835,19.9810429,0.00107371307
359.48489463094865,-0.525431660681716,21.0060158,0.00236571347,20.7896099,0.00164372881,20.5778008,0.00140675518
359.50261506619415,-0.018746749364707847,20.057991,0.00147487549,19.6498814,0.000990857603,19.6307487,0.000867139315
359.7477983926956,-0.407268105165162,18.6322327,0.000673697097,18.4730225,0.00056329451,nan,nan
0.7638385972744043,0.1721366589653117,20.2978935,0.00162135984,20.1416931,0.00138275616,20.0383949,0.00113294553
2.699967874037577,-0.3083745289001473,20.7673569,0.00223477976,20.4883099,0.00144512113,20.6008129,0.00254510529
2.923964724230137,-0.07190313743066236,20.0300369,0.0019036372,19.7397842,0.00120375876,20.0124397,0.00131005677
5.0887544055210014,-0.7388193026848602,nan,nan,20.1546059,0.00215891353,,
6.2810842162037295,-0.13797833533533035,20.2590809,0.00191801833,19.933857,0.00134463876,,
7.7357748314225905,0.2986195838203824,20.6779766,0.00233860756,19.9722805,0.00138445967,,
18.509810734716243,-0.7974824141727893,19.0344238,0.000776046654,18.8814888,0.000709829794,18.6549797,0.00117088831
18.739053918579,0.5581774353652155,20.7238693,0.0016881607,20.5047531,0.0014596862,20.2249832,0.00305771851
20.06843815055397,0.24377645502937026,20.410244,0.00131720817,19.9569702,0.00122240162,19.9087353,0.00180849654
20.98070408532663,-0.43098662866418536,19.63484,0.000863794936,19.4199963,0.00113324181,19.4490547,0.00159859215
21.520472785557615,-0.27639752249282334,20.6422768,0.0016378304,20.6491852,0.00174962904,20.5590382,0.00379899354
22.54114225123452,-0.820096632969344,20.3215981,0.00253004371,20.7130165,0.00344130257,,
22.916009985746854,0.4183000212553916,nan,nan,nan,nan,nan,nan
28.805092994030403,0.15675497325066923,19.3278275,0.00109097816,nan,nan,,
29.52357437352512,-0.901286762630639,19.6846809,0.000894925033,19.4300747,0.00138971745,19.2808685,0.00325169973
29.76127571444622,-0.5402628617099555,20.4769287,0.00117395248,20.4878044,0.00131531828,20.4863319,0.0111027714
29.89786072252532,0.06704001790793261,19.8766251,0.000964876672,19.8677464,0.0011268392,,
30.44252523034685,-0.9043136683280109,19.2792797,0.000649916183,19.2241707,0.000933388772,19.0284004,0.00109707774
30.89252165519565,-0.7439001587768946,20.6529579,0.00163963507,20.0979996,0.00127104658,19.8016376,0.00223069941
33.83123686025842,0.7071882981648246,19.6956787,0.000920722377,19.6093636,0.000948716886,,
36.52985414216124,-0.28446348282662426,19.0476761,0.000727145642,18.9337845,0.000614596007,,
39.14611206312362,0.028894061147658724,21.9622536,0.00436000945,21.1456165,0.00272542262,,
130.2758233224986,2.8959556530573924,18.9470673,0.000672786729,18.8428917,0.00152577495,18.6586914,0.000462021591
130.66069557032338,5.5823771104953614,nan,nan,,,,
131.99992394791613,-0.5592927702440811,17.5186577,0.000378008641,17.2531815,0.000349736947,17.3896446,0.000430148357
132.66047581477946,1.7255631687861708,20.9059906,0.00169733702,20.8222637,0.0022177177,20.458004,0.00187114067
133.65392875696045,3.888331455653874,19.9593086,0.00149300892,20.1553288,0.00403190916,,
133.67020923019672,3.0061780656518127,18.7871227,0.000600529369,18.6866055,0.000718686788,nan,nan
136.3461387624922,0.1935934741024881,18.5826721,0.000511551218,18.4351082,0.000563656911,nan,nan
137.85930588357786,2.8891348969696655,19.0979004,0.000637421967,18.9881706,0.000735186855,nan,nan
139.12539078172847,1.598694034682046,19.76581,0.00113481423,19.6253967,0.00127515779,19.51021,0.000757511472
139.7439251798633,3.7781070970520854,19.3373833,0.000798567082,19.3100204,0.000851080171,19.0268745,0.000592420576
140.31621273514554,0.5072310517790188,19.2734852,0.00102453551,19.1498566,0.00116222608,18.9874115,0.000592486816
141.06743073472452,2.0310573993786076,20.362812,0.00158533477,20.4116249,0.00237569865,20.2052631,0.00128284865
141.98354888503613,1.7787640437249048,19.2453442,0.00121458375,19.297739,0.00151895231,19.0110931,0.000636601937
142.03096711147128,2.1557865293963854,19.480484,0.00152565178,19.542469,0.0028311715,19.2866669,0.00177644356
142.28854389205628,3.8637953512768837,18.7223206,0.00140924193,,,nan,nan
145.94450590263176,1.4943740648777677,21.0804253,0.00349471555,20.6940613,0.00374297611,20.4553185,0.00178674946
149.3908678988597,2.1619991639491043,20.2809887,0.00113458675,20.0534134,0.00110838539,19.9467831,0.000902873464
150.10268442698577,2.530304272294565,18.9842873,0.000870935211,18.7646217,0.000759384537,18.8802395,0.000558373285
151.794433996225,3.6009959629341117,nan,nan,nan,nan,18.1835346,0.000813356834
151.9373449713863,2.773646941549772,19.5061111,0.00169706088,19.2630215,0.00145432283,19.268198,0.00105383852
152.08608538271636,1.0371568605688253,21.2188225,0.00276657729,21.0059338,0.00191691832,20.7967911,0.00137820526
154.0402196932983,1.6718054116307857,18.9855728,0.00173456816,18.752594,0.00132669439,18.8355484,0.000920599035
155.5791516208919,1.5385610915122898,,,nan,nan,nan,nan
160.94392939351576,-1.0185475700098736,,,18.9430027,0.00121278327,nan,nan
174.12738003028477,-0.3616584888281619,19.2408924,0.000947689638,19.0910549,0.00102960144,18.9411545,0.000706745195
175.64984531040196,2.086764344930007,19.0745296,0.00139638095,18.8443108,0.00171014259,nan,nan
178.79388159902106,1.5127411201129692,18.2176781,0.000487319456,nan,nan,nan,nan
181.11356365866808,-1.0503889688531634,20.0751495,0.00118417852,19.9371796,0.000992909889,20.0190239,0.000905012712
183.8007736414286,-0.5200820456578815,nan,nan,nan,nan,nan,nan
184.23079209312203,0.23759942230712056,19.0286064,0.000591257354,19.0523834,0.000645510503,18.7229614,0.000412073307
185.55540655384684,2.1607649688399726,nan,nan,nan,nan,19.0556965,0.00154551887
186.72464147229587,4.48857827426907,,,19.7887192,0.00225540204,,
187.91302179060517,1.0414916801735647,18.5678787,0.000537817425,18.5757294,0.000520892907,nan,nan
188.71433976877245,4.458832970349864,,,18.6890259,0.000673342613,,
189.1796867341748,-2.0725210225610007,18.6805038,0.0012177825,18.7667961,0.00128987257,nan,nan
189.99619693985568,3.867435088144055,,,19.3053894,0.00077156123,,
190.23549345574392,1.305500193728638,18.1391888,0.000504612806,17.8399124,0.000381654943,nan,nan
191.3408587475587,3.2342392907246236,,,19.4684525,0.00102701376,,
192.54874579928588,2.455928039807584,,,19.1971741,0.000676842115,,
193.28990848200988,1.4751518448881606,18.6442833,0.000824208953,18.4753952,0.000467718492,18.5528297,0.0010039031
193.6642417452338,2.1834996747970563,nan,nan,nan,nan,,
196.29849021337753,-1.7124897938129922,20.2252407,0.00288446038,19.2726746,0.00095419836,,
198.84351352261643,1.654738487714504,20.3449364,0.00235338067,20.29216,0.00202340516,,
199.30008640476558,2.040270163339588,19.2795792,0.00177811866,19.0934048,0.00136812718,,
200.07553989944145,1.1904137400908394,nan,nan,19.2514801,0.000852155557,,
201.36643909503871,-2.3303771606910084,,,18.8507347,0.00143546378,,
204.93544869604136,-0.24764338986645043,,,19.2135067,0.000736740592,,
204.93904961997285,0.16284396584841462,,,18.8352757,0.000909700466,nan,nan
205.4677429695936,-1.5154551482184002,18.9615097,0.00130435079,18.6135712,0.000684158702,18.6916771,0.000803263625
208.52949790129048,42.26430863422971,20.6872959,0.00319914473,20.6799335,0.00216011517,,
213.16915844224536,44.508961339450316,18.5975552,0.000977349817,18.2981873,0.000772445113,18.3394966,0.000807091477
216.67797966322127,-1.4834901274542,18.9932404,0.000890346186,18.8421555,0.000706221501,19.000761,0.000674938667
216.69920349469544,0.46110723847482193,20.5692711,0.00120474526,19.4831924,0.000805651187,19.3534966,0.00052210869
219.04206467980092,0.0037860692899494477,18.9418602,0.000640730374,18.7396164,0.000529567595,18.822567,0.000397281925
219.20908435472256,-1.2078048370641232,18.4129601,0.000529187208,18.323679,0.000521485577,nan,nan
219.21301113794578,2.8724555611743865,nan,nan,,,19.1961422,0.00108473434
219.58197019771632,0.471864057954592,18.7728825,0.00069845363,18.5796547,0.000568495423,nan,nan
219.83635049197798,44.83737157965766,nan,nan,nan,nan,18.2976818,0.00140724774
219.90692714454613,1.2184893337707965,20.1316872,0.00141028326,19.7674599,0.00127405359,19.9286308,0.000938511919
220.20018826180194,0.8796467114706773,20.7450981,0.00142639829,20.4613724,0.00133031828,20.2940598,0.00102555344
220.3068908713252,42.084081279866,17.8012104,0.000685852196,17.5002804,0.00058491138,nan,nan
220.4151334744996,0.8805934784415533,19.2483578,0.000888378127,18.9775772,0.000867449387,18.6743011,0.000455168512
221.8145999222214,-1.8100634368229163,19.1446609,0.000844990951,19.0422096,0.000733709545,18.9030113,0.000574186794
223.37444488505693,43.12551047436711,20.480793,0.00166167202,20.3811474,0.00136852462,20.0926018,0.00165972137
223.62346116954797,44.7212741325564,19.434988,0.00177601352,19.0727329,0.00145906419,19.1180019,0.00218228251
223.98003445442473,2.625019801334176,20.2300835,0.00176979008,,,19.9287987,0.00105979841
225.76897508798945,42.636000431543884,18.4196262,0.000556209008,18.1529579,0.000472540967,nan,nan
238.07885841346953,43.68576453398454,19.8051071,0.00108581025,19.984705,0.000991890556,19.8302002,0.000744250428
239.32960929925972,42.43184369703248,20.5946617,0.00156993128,20.2866478,0.00125615869,20.218071,0.000981624704
248.40640289790787,42.11467450015001,19.077961,0.00156285171,18.9435158,0.00138232496,18.9452362,0.000856781844
249.72757497503812,41.905425812996555,19.0384865,0.00143581303,18.9436684,0.00153356453,18.8628311,0.000943355146
331.03966975200717,-0.13770985616479253,19.5744038,0.0010351371,18.8843708,0.000751207583,nan,nan
331.2583360900579,-1.1416809093056588,19.9693432,0.00178312033,19.6649342,0.00136662764,19.3977222,0.000955161348
332.98221967319904,-0.17887536178040883,18.7928677,0.000517606037,18.4292107,0.000526208489,18.2150002,0.00041638859
335.51414387732103,1.256654161454348,20.4152069,0.00129434513,20.2713413,0.00144601776,20.0512581,0.000882198045
338.24985797725583,0.2655059483246674,19.7548847,0.00095816463,19.4090633,0.000730781932,19.2502422,0.000583507237
339.2211171509609,0.14222207157448433,19.3978615,0.000853247591,19.2356033,0.000789985817,19.0975437,0.000703143305
340.2665613695418,-0.8376424821302821,19.2800674,0.000807443168,19.3179817,0.000766943966,19.2721329,0.000738549279
345.89033261107494,1.0640316314402418,20.493803,0.00185225974,20.1016693,0.00133313541,19.9882011,0.00105547812
347.5006869185956,0.5355637274787494,19.6611633,0.000952072791,19.254324,0.000923932588,19.1023388,0.000631216797
347.938899163022,-1.2770338988269962,18.5143051,0.00112705829,18.527956,0.00139988028,18.6849041,0.000813164341
350.45539061603284,-1.035801861846784,nan,nan,nan,nan,20.3806915,0.00217214995
350.6942258488145,0.23793942496349882,19.2779961,0.000631464703,19.2138329,0.000704001577,19.0781231,0.00057792489
351.65882875212924,-0.0901792686643657,20.5892334,0.00157450512,20.3965473,0.00188448979,21.0747643,0.0025791605
352.3703486305938,-1.2348712620150168,19.3683186,0.0017430149,19.5332108,0.00188014004,19.4095554,0.00241373968
352.87536534225126,0.2754687092314813,19.7853413,0.000970450579,19.4896584,0.000753225526,19.4325562,0.000684322615
352.9907544042825,-0.8586016740548259,19.9489231,0.00126043358,19.9692097,0.00150892243,19.9614925,0.00147381506
353.73229137304776,0.7223465415098452,19.3853531,0.000923967047,19.1473103,0.000591737626,19.0516567,0.00056951103
355.0785627074344,-1.1742509021663294,19.5600681,0.0022733782,19.6018829,0.00185911241,nan,nan
357.86080394418866,-0.5290544540427212,nan,nan,nan,nan,nan,nan
358.5263096825003,-0.352946161210477,20.6924076,0.00220216555,19.7392769,0.000966988911,19.725935,0.0008552621
359.06080538654214,-0.9893893119680442,20.4459496,0.00246475847,20.2463074,0.00167876331,20.0615921,0.00157331664
359.31613335738757,0.8142422235259548,20.5197906,0.00175450882,20.5127716,0.00176144263,20.1846886,0.00106063031
359.4122955775891,0.9654972854253714,19.8522472,0.00122648082,19.560688,0.00101751229,19.4964352,0.00099950307
2.529274367398375,0.4964836369930387,20.8009968,0.00196157023,20.8261929,0.00195650756,20.5495319,0.00131845335
5.214056729334005,0.49739994478673666,21.1711655,0.00340092671,20.7739372,0.00256900699,,
5.865320201702754,0.16581506774979168,20.3416653,0.00241870829,20.204277,0.00175444293,,
6.725328280945635,-0.6529539256621173,19.6360703,0.00187028223,19.4471035,0.00231620506,,
7.405580074890541,0.23688732242544547,19.3425751,0.00131081545,19.0924263,0.000862685149,,
7.500073947798051,0.7335876832068998,19.2697392,0.00183490803,18.9892311,0.00148592854,,
8.035562474127357,-0.884378785284375,nan,nan,19.9686222,0.00193189341,,
9.052706344404564,0.6535428175609952,19.9643211,0.00160107575,19.9213715,0.00168782193,,
16.124321714616283,-0.5815307091628733,19.9881935,0.00232228613,19.7332649,0.0018781923,nan,nan
16.3487200523461,-0.4274481857357773,18.7440376,0.000606280169,18.6977196,0.000566389004,18.7308426,0.00113785837
16.967626297357725,-1.151402229556114,20.1262302,0.00273253443,19.673748,0.00220779493,,
17.21487276687741,0.6715592945477434,19.519556,0.000890265801,19.2897587,0.000759170332,19.0639153,0.0014976525
18.25766062786552,0.10929757707089187,17.7365456,0.000434372923,nan,nan,nan,nan
18.632356518595667,0.4402570856910807,19.8934155,0.0010309614,19.8494663,0.000948969799,19.574028,0.00218191347
19.732271826439653,-0.6756614118109229,18.5056343,0.000592108991,18.5194283,0.000566049886,18.5665379,0.00114938244
21.496710565883287,0.3079842712475291,19.8288269,0.000892562501,19.4704857,0.000779564143,19.6520729,0.00275125261
22.2821608507984,0.22025728009588297,20.4305477,0.00202778028,19.8931046,0.00204089354,19.8009644,0.00209924416
28.872234739959904,-1.1021243075238054,19.8653336,0.00175394362,19.7255363,0.0016801391,19.4842606,0.00990784075
29.65108934122813,1.1089098316600996,17.431694,0.00043055971,nan,nan,,
30.314714090105113,0.5264087390610722,18.9669037,0.000679688063,18.3314247,0.000604317116,,
31.566283016456257,0.783017808630642,20.2432671,0.00175800291,20.1733856,0.00206374051,,
32.83726226642974,1.0845291444663605,18.9238815,0.000741092954,18.6872864,0.000558179454,,
33.16402443661051,-0.5986024017584151,20.9339867,0.00194221269,20.4680634,0.00140241021,,
34.689146059360056,-0.514429688583261,20.5929203,0.00138347805,20.6860104,0.00143453735,,
34.73831909931854,-0.6995760302141587,20.6403675,0.00168182165,20.2981892,0.00134956313,nan,nan
34.89385841854974,-0.052931513368187744,20.3282356,0.00158863631,20.2057457,0.00121469342,,
35.169769409873005,-0.7098776449624492,20.9819622,0.00191640854,21.0269222,0.00207847683,nan,nan
36.1275279198862,-0.010789222781048923,19.5906696,0.000962679682,19.5279236,0.00104311714,,
36.567060137597025,0.059128347931451615,20.8441277,0.00190710044,20.9351692,0.00173691497,,
36.70119280412443,1.0980793724993174,20.7018852,0.00209932216,20.8849621,0.00285808393,,
36.89531062419151,1.0320633923773899,21.3651543,0.00350713311,20.8909988,0.00204076059,,
37.150366889719585,0.16090726174839437,18.3839798,0.000462557451,18.4011993,0.000958842284,,
38.500513115454446,-1.1349635462923675,19.0589447,0.000891081756,18.9675541,0.000892558077,,
38.878712842732014,0.2133648187709145,19.7151165,0.000964122359,19.7086353,0.000924397376,,
129.9567639523515,3.014371337426454,21.2003975,0.00209256518,20.3994675,0.0040552211,20.3727951,0.0011281292
134.09328960866304,2.2633651750045862,19.4839649,0.000723911915,19.3516235,0.000746217556,19.1365681,0.000844371854
135.61872963605546,2.063477317754058,21.3528481,0.0021412659,21.3028011,0.00286437199,20.7321129,0.00145330443
136.45334835938715,2.357277921199195,20.3862267,0.00124223158,20.4362526,0.00152684993,20.3931427,0.00109279959
136.9449067698245,-0.31570811341259514,19.0267105,0.000681021833,18.8992119,0.000615968893,18.8780537,0.000489126542
137.24463373066925,3.339617467577595,18.6040688,0.000563376758,18.272541,0.000540908426,nan,nan
139.54571833987282,2.4996225924700206,19.7677879,0.000927387504,19.6288147,0.00129854889,19.7072506,0.000799032219
140.64479793846397,4.9678432927981,20.1159554,0.00127833919,19.9692078,0.00162060931,20.1978874,0.00155977078
141.23254695994052,2.323708792640938,nan,nan,nan,nan,nan,nan
142.01101260347207,5.568057527271279,,,,,,
142.39364719686026,3.976086062841418,20.8028564,0.00504769152,,,,
142.98433481691725,4.5232647473887955,,,,,,
144.65999597247742,1.930277095580979,nan,nan,nan,nan,18.9546204,0.000753164815
145.46520457606945,-1.0644571877056004,18.6818008,0.000587992137,18.4074707,0.000448740466,18.4824142,0.000606424466
149.45824729768117,1.565033609745629,20.2911301,0.00153875805,20.1274414,0.0012548751,19.7737808,0.000861681416
149.64187870281512,2.7408852170864098,19.2950172,0.000759111543,19.2712688,0.000666291337,19.0791607,0.000524668314
150.23080260827862,2.5781694826489496,20.5916214,0.00197626208,20.0738792,0.00138957554,20.0668449,0.000903353968
153.31191955317982,-0.8760073005025417,18.1614838,0.000462278869,18.0564308,0.000407924206,nan,nan
154.01776298795332,0.203588600478815,19.226593,0.0012846851,18.9906693,0.000797877612,18.7480087,0.000475461798
154.52941461380192,-0.3342906674865238,20.4133816,0.00341904396,20.195261,0.0015332097,20.2552414,0.00138415757
157.93957708260876,-0.37136229387470276,,,19.429554,0.0009589119,nan,nan
158.16340146435348,0.06506745783370296,,,18.2926979,0.000468271988,18.3671074,0.000793019659
159.49842727682878,1.7177683088062101,,,19.1412468,0.00127897086,,
169.48690715270052,-0.039062274144213684,19.2805367,0.000592865108,19.2138424,0.000689818291,,
173.7108569349466,-0.6487592512687408,19.7103577,0.000842591166,19.3419151,0.000832776015,19.2242947,0.000658255769
174.08771109299406,0.8392412996896764,18.7456608,0.000620144187,18.1455975,0.00041391491,nan,nan
174.12738003028477,-0.36165879401002277,19.2394447,0.000957992743,19.0882301,0.00102361222,18.9603729,0.000710327411
182.93137539663488,1.5031171546575166,18.5216675,0.000800899346,18.3283615,0.000638047291,nan,nan
185.62158733802028,0.7374734336183559,19.9765759,0.000966524996,19.8518505,0.00107429305,19.7476501,0.000765277597
186.73461189677067,2.609372511872886,,,19.1313858,0.000969100569,,
188.56594233444272,2.892000685118353,,,19.290596,0.000759248098,,
189.1595180173669,3.0472939081931107,,,nan,nan,,
