CSSRA,CSSDec,objID,raMean,decMean,raMeanErr,decMeanErr,qualityFlag,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagNpt,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagNpt,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagNpt,rMeanKronMag,rMeanKronMagErr,nDetections,ng,nr,ni,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,primaryDetection,bestDetection
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
30.5450306,-1.2570529,106490305450611913,30.54507888,-1.25709889,0.0298500005155802,0.030859999358654,52,20.1208000183105,0.0756070017814636,4,20.2956008911133,0.0164899993687868,11,19.985200881958,0.014317000284791,21,20.3763008117676,0.0386639982461929,67,7,12,23,115000,0.998889982700348,115000,0.998961985111237,115000,0.999738991260529,1,1
33.497921,-1.255125,106490334978414307,33.49794682,-1.25512893,0.00741000007838011,0.00706000020727515,52,18.9486999511719,0.00287500000558794,5,18.8728008270264,0.00697200000286102,13,18.8722991943359,0.00563000002875924,11,18.9925994873047,0.012279000133276,60,8,16,14,115000,0.999688029289246,115000,0.999418973922729,115000,0.998878002166748,1,1
39.9082603,-1.257664,106490399081621246,39.90828113,-1.25768662,0.0103599997237325,0.00775999994948506,52,18.940299987793,0.0116689996793866,8,18.797399520874,0.00743199978023767,12,18.7513999938965,0.00422499980777502,9,18.8887996673584,0.0107300002127886,65,10,14,12,115000,0.99964302778244,115000,0.999827980995178,115000,0.998874008655548,1,1
39.9082603,-1.257664,106490399081621246,39.90828113,-1.25768662,0.0103599997237325,0.00775999994948506,52,18.940299987793,0.0116689996793866,8,18.797399520874,0.00743199978023767,12,18.7513999938965,0.00422499980777502,9,18.8887996673584,0.0107300002127886,65,10,14,12,115000,0.99964302778244,115000,0.999827980995178,115000,0.998874008655548,1,1
39.9082603,-1.257664,106490399081621246,39.90828113,-1.25768662,0.0103599997237325,0.00775999994948506,52,18.940299987793,0.0116689996793866,8,18.797399520874,0.00743199978023767,12,18.7513999938965,0.00422499980777502,9,18.8887996673584,0.0107300002127886,65,10,14,12,115000,0.99964302778244,115000,0.999827980995178,115000,0.998874008655548,1,1
39.9082603,-1.257664,106490399081621246,39.90828113,-1.25768662,0.0103599997237325,0.00775999994948506,52,18.940299987793,0.0116689996793866,8,18.797399520874,0.00743199978023767,12,18.7513999938965,0.00422499980777502,9,18.8887996673584,0.0107300002127886,65,10,14,12,115000,0.99964302778244,115000,0.999827980995178,115000,0.998874008655548,1,1
