# object_id,ra,dec,patch_s,tract
42213279342287200,190.6754874233435,0.19947378823991052,"6,1",9598
42213309407056256,190.71058223411956,1.4629412071350498,"6,8",9598
42213421076202848,190.48878523535714,0.2838375087386626,"7,2",9598
42213438256081600,190.54430392663434,1.1974003914117153,"7,6",9598
42216869934942720,193.2873816103418,0.8867694788257102,"0,5",9599
42216882819844088,193.3231827606189,1.4742255669598752,"0,8",9599
42216990194032576,193.1135442919692,0.16659961016751884,"1,1",9599
42216998783964464,193.24088942331068,0.5281223736330921,"1,3",9599
42217007373898624,193.2335100158,0.8927043035480795,"1,5",9599
42217011668865720,193.2168009428229,1.1133894337828465,"1,6",9599
42217011668867880,193.23808467715764,1.1778626384646689,"1,6",9599
42217127632982520,192.93834216330035,0.12275125357134188,"2,1",9599
42217415395796544,192.53547334939466,0.7733973737254412,"4,4",9599
42217419690760376,192.65571918159017,0.9030704988349277,"4,5",9599
42217535654882264,192.39864012040283,0.08301852270116017,"5,0",9599
42217544244815728,192.41279893935047,0.4063976201677448,"5,2",9599
42217561424682520,192.38681597239264,1.1053260598830514,"5,6",9599
42217565719648088,192.37575193495005,1.2817631322861396,"5,7",9599
42217698863632560,192.13794959377773,1.0644230021188374,"6,6",9599
42217840597554216,192.02642734164564,1.2639387741526569,"7,7",9599
42221796262436832,194.0323022632429,0.034717945527998964,"4,0",9600
42221809147332424,194.12181075417612,0.4732499761318129,"4,3",9600
42222075435310912,193.70319914450883,0.21264619265688142,"6,1",9600
42222079730279496,193.6609268057479,0.42013512625703536,"6,2",9600
42222217169227352,193.56129190147746,0.33020192144144317,"7,2",9600
42222350313213872,193.37495552315272,0.12505089409382902,"8,1",9600
42239255304490440,200.14059237378024,0.19473187107418397,"3,1",9604
42256456648525272,206.65483383650744,1.1981697381223182,"0,6",9608
42256581202562776,206.47886258142472,0.4696295193728431,"1,3",9608
42256718641517296,206.25448731437635,0.48072409174245706,"2,3",9608
42256727231452584,206.284021861519,0.8761819492828782,"2,5",9608
42256984929492808,205.84943179437033,0.20716874229489077,"4,1",9608
42257268397330904,205.4880948217107,0.5050403806388409,"6,3",9608
42257418721189208,205.31177209855613,1.1517626810479735,"7,6",9608
42257423016150296,205.41452943408885,1.2252751378508984,"7,7",9608
42257423016151960,205.44526543235983,1.2658566948515715,"7,7",9608
42261108098103200,207.71771299204502,0.25481661556692237,"2,1",9609
42261112393072080,207.8041899090381,0.43276436200020774,"2,2",9609
42261133867907216,207.75326136380943,1.3591663700742223,"2,7",9609
42261241242084384,207.5118167273245,-0.00016784628232344154,"3,0",9609
42261520414959696,207.19090467254358,0.1486292831748693,"5,1",9609
42261529004893152,207.22776504537913,0.49975510936715345,"5,3",9609
42261666443852632,206.9366182465716,0.6231474574761872,"6,3",9609
42261670738809784,207.0587175916809,0.6600916419628287,"6,4",9609
42261670738810456,207.04870793459943,0.6730453994573335,"6,4",9609
42261683623713896,206.95111910597882,1.243689378262816,"6,7",9609
42261799587833808,206.75783872448667,0.36751096327174637,"7,2",9609
42261821062667328,206.81620272544683,1.2208546428897082,"7,7",9609
42261949911691184,206.73522190428764,0.9534125968190749,"8,5",9609
42265248446576288,209.61892891935054,0.9684980654387734,"0,5",9610
42265257036512696,209.58134723908861,1.3777526716285342,"0,7",9610
42265381590560544,209.50859209584027,0.7119658183998578,"1,4",9610
42265501849648552,209.30722744000437,0.0879525254546147,"2,0",9610
42265506144609344,209.18406546536468,0.12751347365663732,"2,1",9610
42265514734552016,209.25078846171724,0.640749304005894,"2,3",9610
42265536209376680,209.2732485062927,1.4009548868329869,"2,8",9610
42265781022521432,208.81089281225752,0.199291292017748,"4,1",9610
42266339368272576,208.09836641029756,0.6349166265110024,"8,3",9610
42269659377985872,211.03277104424347,1.4358528688607206,"0,8",9611
42269912781054992,210.79677876603765,0.4895734554836484,"2,3",9611
42269929960925184,210.810408425641,1.2428703649202204,"2,7",9611
42270045925043792,210.52643910916882,0.3161502181152791,"3,2",9611
42270050220009160,210.60210680896063,0.5007761308162342,"3,3",9611
42270058809943472,210.45928080134692,0.8848736359317347,"3,5",9611
42270187658972176,210.3020264161071,0.6342542866249625,"4,3",9611
42270200543873928,210.30004161118,1.1867675291170738,"4,6",9611
42270329392888120,210.1446384475714,0.7926422671895246,"5,4",9611
42270346572755240,210.18059413303774,1.4313725710578458,"5,8",9611
42270453946934512,210.07012078921645,0.14704412707348197,"6,1",9611
42270484011707528,210.09422431627345,1.471792037094663,"6,8",9611
42270595680854032,209.75862247639964,0.29894717752156985,"7,2",9611
42270595680863624,209.82994096905708,0.45781218352775904,"7,2",9611
42270608565760296,209.78447114374845,0.9154588725022417,"7,5",9611
42270750299676328,209.63122508524756,1.0624468180992472,"8,6",9611
42274169093650856,212.43733767019438,0.3517649390583117,"1,2",9612
42274177683586456,212.36299217924818,0.8062926845806232,"1,4",9612
42274310827567192,212.31251867980268,0.5263164703563207,"2,3",9612
42274319417499760,212.25639644758863,0.8772250265758679,"2,5",9612
42274323712471936,212.17813759307398,1.1413104201991764,"2,6",9612
42274439676591016,211.97664251225197,0.22047928016454119,"3,1",9612
42274452561492128,212.11518346699435,0.8042851756453097,"3,4",9612
42274461151427312,212.1297546447882,1.1473844940671543,"3,6",9612
42274469741354944,212.1313148428447,1.4564193153771896,"3,8",9612
42274598590385720,211.87333580119466,1.205952619531179,"4,6",9612
42274607180304864,211.78894412567715,1.405583146621113,"4,8",9612
42274714554492616,211.5788142366182,0.17220476433464593,"5,1",9612
42274731734370752,211.6313534359854,1.0019012379517847,"5,5",9612
42274985137438784,211.25379387849293,0.08205461551884427,"7,0",9612
42275126871359768,211.17940874859582,0.26405239751166865,"8,1",9612
42275139756251872,211.17124510753754,0.6635467335676994,"8,4",9612
42278567140167248,213.840029260592,0.3925421333690744,"1,2",9613
42278584320037192,213.90740690893216,1.1836262592028062,"1,6",9613
42278588614995656,213.81451251112344,1.2147873273139813,"1,7",9613
42278863492907768,213.53767128376893,1.3627892182599668,"3,7",9613
42278970867087712,213.31491391888844,0.00846748090223487,"4,0",9613
42278988046953776,213.33435807840613,0.6700596936158051,"4,4",9613
42278992341924976,213.26063133771058,0.8893917284933711,"4,5",9613
42279000931863168,213.26316500451526,1.3725486717483864,"4,7",9613
42279250039964712,212.903369800007,0.23996285971526432,"6,1",9613
42279404658777992,212.8392374458098,0.8715211695878067,"7,5",9613
42279413248711152,212.73764192889922,1.2276635159702056,"7,7",9613
42279417543680792,212.7500750676941,1.4602507158878886,"7,8",9613
42279529212828872,212.66279337914634,0.29039135961089996,"8,2",9613
42282836337654544,215.52289246779557,0.6946619295050556,"0,4",9614
42282840632621632,215.5348209381441,0.9106399419521055,"0,5",9614
42283098330671904,215.21821443933734,0.24584102194352409,"2,1",9614
42283244359552784,215.04512927930085,0.572062998502825,"3,3",9614
42283257244450456,214.9873599352347,1.1146100963560686,"3,6",9614
42283261539421072,215.08231065386792,1.373057986771636,"3,7",9614
42283665266350176,214.40208880026964,0.9562428509283101,"6,5",9614
42283802705302984,214.27856236849794,0.9538995213620091,"7,5",9614
42283815590191432,214.183776465995,1.4417438049565667,"7,8",9614
42287367528150600,216.9015766976522,0.477095764040367,"1,3",9615
42287500672149624,216.6995915367083,0.46106251182038527,"2,2",9615
42287659585925352,216.52310746298443,1.2353524664821,"3,7",9615
42287908694042608,216.13945356012894,0.2466831114274294,"5,1",9615
42288046132994184,215.93086034074267,0.2275626845997581,"6,1",9615
42288059017886200,215.87421634900602,0.6938801473935957,"6,4",9615
42288209341744904,215.74798849479137,1.3387557111304296,"7,7",9615
42291765574661392,218.32008850642111,0.55182775188738,"1,3",9616
42291769869629520,218.32778571500197,0.762797530726001,"1,4",9616
42291898718651120,218.07001027056825,0.42306329933347797,"2,2",9616
42291920193482048,218.23146535105585,1.2619480019127196,"2,7",9616
42291920193488832,218.06975575727674,1.3913461857529252,"2,7",9616
42292057632436752,217.93546415574343,1.2791303676628176,"3,7",9616
42292169301583072,217.68272365902627,0.12305209824404126,"4,1",9616
42292173596554232,217.84931618692605,0.38288309873630494,"4,2",9616
42292177891518256,217.80448435526145,0.5008521903081573,"4,3",9616
42292177891524016,217.7520767114265,0.5860326925208127,"4,3",9616
42292315330476608,217.67399851450466,0.5761100359617838,"5,3",9616
42292439884533064,217.45965573205373,0.0550843302494806,"6,0",9616
42292448474464568,217.47704988490307,0.3909746800082016,"6,2",9616
42292465654331496,217.36919662550392,1.0744480773850482,"6,6",9616
42292469949303984,217.32599695226574,1.3499934778666052,"6,7",9616
42292469949304400,217.38197931614698,1.3561212172731045,"6,7",9616
42292598798317320,217.28516921879805,0.8818568521499276,"7,5",9616
42292607388257456,217.2678790362236,1.374223143658128,"7,7",9616
42296159326206080,219.80761561688035,0.38782719385105435,"1,2",9617
42296172211106976,219.76014691460696,0.9381924919922858,"1,5",9617
42296180801033936,219.76099539814118,1.218187480591406,"1,7",9617
42296180801039480,219.81599181519195,1.3096523437402485,"1,7",9617
42296296765164104,219.684460866198,0.4411386289658688,"2,2",9617
42296301060121728,219.56119767991055,0.534076032459097,"2,3",9617
42296305355094592,219.5647525861337,0.7606192647773065,"2,4",9617
42296313945024288,219.63065580353316,1.0647768636573023,"2,6",9617
42296318239993216,219.54027121832988,1.2439962539587024,"2,7",9617
42296434204110616,219.5044242065384,0.3610882395844056,"3,2",9617
42296442794052000,219.36574630884093,0.8187406322095873,"3,4",9617
42296447089017800,219.50993090857423,0.9729099127852628,"3,5",9617
42296567348104048,219.17266025346592,0.26521965646290646,"4,1",9617
42296588822939992,219.20767444570947,1.1962138804029443,"4,6",9617
42296593117897864,219.27164133188774,1.2340637829358432,"4,7",9617
42296700492085224,219.0384283296102,0.001710236072794247,"5,0",9617
42296717671956336,219.1327898962362,0.7810221122187391,"5,4",9617
42296721966927264,219.12789652812725,0.9990866812531313,"5,5",9617
42296721966927776,219.0581043101586,1.0161445083705536,"5,5",9617
42296726261892480,219.09116685765287,1.165474116134688,"5,6",9617
42296837931041744,218.81807923124416,0.07056390638801571,"6,0",9617
42296863700845488,218.90298162704022,1.165349578654583,"6,6",9617
42296867995805576,218.83614230392294,1.2115811778440342,"6,7",9617
42296996844824272,218.64836673106396,0.8704441815449487,"7,5",9617
42297001139794664,218.69218523987124,1.0880057892387527,"7,6",9617
42297125693849008,218.5851480580002,0.5801384935283261,"8,3",9617
42300415638790624,221.44267138946543,0.10548638263137487,"0,1",9618
42300445703561800,221.48149841244307,1.4832197189115681,"0,8",9618
42300557372718632,221.2166533071017,0.40899334153440237,"1,2",9618
42300570257614176,221.23829280686388,0.8778431139339904,"1,5",9618
42300574552589632,221.2094871364172,1.199141359157815,"1,6",9618
42300690516701416,221.12385365143865,0.16466565229805016,"2,1",9618
42300699106636232,221.14502640939597,0.5514970616460421,"2,3",9618
42300703401608440,221.19891573820553,0.8279848864062376,"2,4",9618
42300707696568808,221.1906383392414,0.9038510320672524,"2,5",9618
42300716286510264,221.046840566992,1.3649819510257934,"2,7",9618
42300845135519696,220.9701958487944,0.8841233566454514,"3,5",9618
42300845135524400,220.92813186650403,0.9592734663921244,"3,5",9618
42300849430489048,220.9987405519774,1.0839490709891144,"3,6",9618
42300849430489352,220.8469548858184,1.0974754883310425,"3,6",9618
42300849430494416,220.94107073534673,1.1657553429482563,"3,6",9618
42300853725451960,220.9097400027856,1.227011782246351,"3,7",9618
42300853725458272,221.015315683759,1.3127918648368238,"3,7",9618
42300991164411408,220.73872117097082,1.305902859045887,"4,7",9618
42300995459371808,220.74149490687728,1.3986101658597134,"4,8",9618
42301111423494384,220.63425547330945,0.515225178324223,"5,3",9618
42301115718461624,220.56910179105307,0.727408999064806,"5,4",9618
42301124308394808,220.6148207963559,1.0711181615724086,"5,6",9618
42301240272518952,220.28882224949814,0.24920466688460688,"6,1",9618
42301240272520320,220.41800720410063,0.27256157149304017,"6,1",9618
42301377711464936,220.21211576691516,0.15023385202727488,"7,1",9618
42301382006429640,220.1281006991244,0.28123727774233137,"7,2",9618
42301382006439536,220.15025835141532,0.444081526834056,"7,2",9618
42301394891333384,220.20018928912515,0.8788238606814321,"7,5",9618
42301394891342000,220.2231142012165,1.0174887141836784,"7,5",9618
42301399186303928,220.17448228216662,1.1263943050639902,"7,6",9618
42301403481275000,220.2421263225695,1.3420161518983265,"7,7",9618
42301407776236648,220.10635297873645,1.473391957857493,"7,8",9618
42304830865167904,222.89177503295429,0.8526738890476802,"0,5",9619
42304946829294976,222.70733068214835,0.03248714621097191,"1,0",9619
42304959714200256,222.84119157308598,0.6372192179429331,"1,3",9619
42304972599088792,222.74766739285667,1.0291901383806485,"1,6",9619
42304976894056400,222.8137773740994,1.23547944912454,"1,7",9619
42304981189023640,222.7243855086794,1.4564459081696253,"1,8",9619
42305088563215432,222.49984375103855,0.20890539043426207,"2,1",9619
42305234592098848,222.5008333574991,0.5409180354572903,"3,3",9619
42305234592102456,222.44002593691044,0.596067406138921,"3,3",9619
42305247476998232,222.45446005925376,1.0629429157980428,"3,6",9619
42305247477003944,222.3203450058296,1.1361373472382956,"3,6",9619
42305363441124680,222.1437998932892,0.25182876287699174,"4,1",9619
42305367736083408,222.14870892926436,0.30822197270945134,"4,2",9619
42305367736090848,222.31094792243587,0.3977230562684817,"4,2",9619
42305372031059584,222.30754249791207,0.5837038087076921,"4,3",9619
42305376326023568,222.1260858716082,0.7659408497191993,"4,4",9619
42305380620986168,222.2724909502734,0.9048077077602705,"4,5",9619
42305513764970928,222.05567361424818,0.6559226658673332,"5,4",9619
42305518059941800,222.01373126812254,0.9215437065474398,"5,5",9619
42305526649873808,222.11993039090373,1.2901331602626605,"5,7",9619
42305642613995488,221.79369126505497,0.370327455032822,"6,2",9619
42305646908962672,221.80213744672938,0.5443006198691784,"6,3",9619
42305646908965872,221.75967400885048,0.5915662963438909,"6,3",9619
42305655498896128,221.93386741470297,0.9026712793476324,"6,5",9619
42305655498900368,221.9258852235092,0.9480446974645036,"6,5",9619
42305659793861568,221.82632261584777,1.0951702432039159,"6,6",9619
42305659793863816,221.77252925120803,1.1294115861854115,"6,6",9619
42305780052949256,221.62024993537258,0.39892578308697657,"7,2",9619
42305784347913936,221.68259655259874,0.5602816547890126,"7,3",9619
42305788642879096,221.6522172991791,0.6965392379926779,"7,4",9619
42305788642885304,221.65494068431104,0.7827815805232529,"7,4",9619
42305792937844816,221.57283082574745,0.8752230427981934,"7,5",9619
42305797232814056,221.57405668178498,1.0861696568925885,"7,6",9619
42305797232820240,221.59666819053658,1.1798369332851684,"7,6",9619
42305801527784440,221.6428232107157,1.3382747584965724,"7,7",9619
42309211731811048,224.40628225396665,0.12191638397900086,"0,1",9620
42309211731817120,224.41867621976834,0.21009249825049514,"0,1",9620
42309233206653088,224.41943785101333,1.19457493321362,"0,6",9620
42309237501618752,224.37395103212975,1.3364023680547035,"0,7",9620
42309353465731848,224.27758022914296,0.3016101101428182,"1,2",9620
42309370645605048,224.1827206691513,1.154220861049615,"1,6",9620
42309486609715704,224.1558779328672,0.0977341087431357,"2,1",9620
42309486609722616,224.11867607274493,0.19622483359353665,"2,1",9620
42309503789567512,224.1006919423033,0.908435209954389,"2,5",9620
42309503789588624,224.03653214374015,0.9096106237263595,"2,5",9620
42309512379521464,224.0117906875312,1.2450552602815368,"2,7",9620
42309512379528928,224.15787018227726,1.3777423604878956,"2,7",9620
42309628343644776,223.79666722608107,0.36326191446721656,"3,2",9620
42309628343645784,223.91139306489058,0.3772427158532732,"3,2",9620
42309636933579776,223.89973431849222,0.7985523286028792,"3,4",9620
42309770077564168,223.75792453486926,0.5795721939114282,"4,3",9620
42309770077568456,223.79867447118178,0.6473665433665755,"4,3",9620
42309774372525936,223.62412349285785,0.6885296197047064,"4,4",9620
42309774372529064,223.63220003852553,0.743293960806996,"4,4",9620
42309894631617808,223.54809895657377,0.06147921576338619,"5,0",9620
42309898926577600,223.50692589158433,0.1396454307498914,"5,1",9620
42309903221547552,223.54215656470228,0.3085036540350341,"5,2",9620
42309907516512208,223.44843463845962,0.47294679061179923,"5,3",9620
42309907516519456,223.54061220466576,0.598504672358815,"5,3",9620
42309911811478880,223.44820383983034,0.6585154742445405,"5,4",9620
42309920401412560,223.56633485311184,1.0285451640605285,"5,6",9620
42309920401415600,223.59031315608544,1.0807916336977954,"5,6",9620
42309920401416976,223.57636161505744,1.0982837421775127,"5,6",9620
42310036365537256,223.24922139203568,0.14471210182814698,"6,1",9620
42310040660506496,223.23425847522375,0.3992873573429104,"6,2",9620
42310040660509296,223.31516869811165,0.4452085749326752,"6,2",9620
42310044955465672,223.3519476491613,0.4663660980629509,"6,3",9620
42310044955472048,223.35628255583038,0.5633731662636982,"6,3",9620
42310044955472952,223.39920657131253,0.5760576108943372,"6,3",9620
42310053545399800,223.32477234592506,0.8614387720850274,"6,5",9620
42310053545404728,223.35275140978203,0.9383255664753953,"6,5",9620
42310057840365736,223.34067421119445,1.0251839607384017,"6,6",9620
42310062135342256,223.30500336657067,1.3808137256438808,"6,7",9620
42310178099453904,223.06808319266526,0.3142225630803937,"7,2",9620
42310178099459440,223.0901046400856,0.399937194111834,"7,2",9620
42310182394425184,223.07772942972875,0.5807095406245526,"7,3",9620
42310190984360368,223.05895962751177,0.9960610490564769,"7,5",9620
42310195279327592,223.18413702591505,1.16523290956057,"7,6",9620
42310306948482744,222.89024651259373,0.08580403462195167,"8,0",9620
42310324128344224,222.88958325487357,0.7027790559781791,"8,4",9620
42313609778324288,225.96503562201102,0.22044048864474483,"0,1",9621
42313622663221192,225.86914320945706,0.7650227990369731,"0,4",9621
42313747217275344,225.69539488223933,0.09171677161865321,"1,1",9621
42313768692110496,225.66335864921865,1.122819601187115,"1,6",9621
42313897541134528,225.5274290478207,0.7894752579868842,"2,4",9621
42313906131067712,225.52054202434306,1.1702487353391344,"2,6",9621
42314189598906992,225.2718226405062,1.464909894403175,"4,8",9621
42314292678125888,225.07810097447313,0.04647197385216461,"5,0",9621
42314309857992960,225.08808476985348,0.6886418646812891,"5,4",9621
42314318447933208,225.01208845529834,1.1830393827394923,"5,6",9621
42314322742893624,224.91104372030443,1.2628438085319957,"5,7",9621
42314322742899768,224.9146651872669,1.3779455985050288,"5,7",9621
42314327037859616,225.05704152973982,1.469502735916392,"5,8",9621
42314430117081000,224.8095595477642,0.037636594300088984,"6,0",9621
42314434412045024,224.7162348657206,0.11309411505084932,"6,1",9621
42314460181855656,224.84955746753315,1.3867345061504812,"6,7",9621
42314464476814504,224.82439633263238,1.4648063720730216,"6,8",9621
42314567556039928,224.68363226047464,0.07930492814081577,"7,0",9621
42314571850996880,224.67301263471214,0.13250982441183762,"7,1",9621
42314576145972816,224.6589822736411,0.40585157916100506,"7,2",9621
42314584735895776,224.61951299182505,0.6509593032621273,"7,4",9621
42314593325839416,224.63121442556687,1.1532804577210167,"7,6",9621
42314717879891048,224.47555901444434,0.6119004663399199,"8,3",9621
42314717879891120,224.49699829774246,0.6122137301988764,"8,3",9621
42314722174857336,224.48252397938376,0.7745287296567062,"8,4",9621
42318974192469992,226.01885057667403,0.3581281457454487,"7,2",9622
42319124516311160,225.86019999631085,0.9986939620675576,"8,5",9622
42319124516323824,225.93776835779983,0.8412170845116551,"8,5",9622
42625879670548560,331.1852828587582,0.5820578088194535,"0,3",9692
42625888260480096,331.0393371318139,0.9104318536102395,"0,5",9692
42626004224606296,330.9525395398346,0.0873212686126737,"1,0",9692
42626012814529472,331.0037185783723,0.3055491709693712,"1,2",9692
42626012814532464,331.0014895478492,0.34820971051206656,"1,2",9692
42626017109496328,330.90094922806605,0.500958497267808,"1,3",9692
42626017109503984,330.92632061061556,0.631300411821476,"1,3",9692
42626021404467872,330.88728168007196,0.739652976673079,"1,4",9692
42626025699430112,330.8699895907906,0.8404844481090946,"1,5",9692
42626145958515976,330.6699248837776,0.09630544322917098,"2,1",9692
42626150253489496,330.67256916358883,0.41492468788573816,"2,2",9692
42626154548454200,330.6738204544731,0.5779954397432896,"2,3",9692
42626167433350160,330.7525910414303,1.0484971042072775,"2,6",9692
42626167433351024,330.8216076695867,1.0675886975877027,"2,6",9692
42626167433352848,330.81128725289636,1.1043995774093167,"2,6",9692
42626283397466480,330.6468549585118,0.10565112697026398,"3,1",9692
42626283397468696,330.6346480444785,0.14913024786523393,"3,1",9692
42626283397474536,330.51623409441834,0.2518910023834802,"3,1",9692
42626287692438648,330.6321540091298,0.35787674381099793,"3,2",9692
42626291987402256,330.58033153592913,0.505109590413408,"3,3",9692
42626291987402272,330.52920976730223,0.5054848694929437,"3,3",9692
42626291987402616,330.50569564556264,0.5146019503031394,"3,3",9692
42626300577338960,330.4707134507049,0.9262634906208497,"3,5",9692
42626425131393192,330.4352278726782,0.388347089674711,"4,2",9692
42626429426361280,330.42651229232723,0.6124348935448307,"4,3",9692
42626438016293496,330.2777074112376,0.9707965038409868,"4,5",9692
42626438016293688,330.36183091496014,0.9720557722866288,"4,5",9692
42626442311260816,330.4145447314404,1.1487586034652726,"4,6",9692
42626558275375256,330.1293443773571,0.13875216164775694,"5,1",9692
42626558275375376,330.16943780798624,0.14130606670899354,"5,1",9692
42626575455240480,330.1810028597015,0.857504071047879,"5,5",9692
42626695714323392,330.0831274216209,0.09377732119341689,"6,1",9692
42626717189158936,330.0244016477924,1.0999144268580698,"6,6",9692
42630269127135424,332.58355241343287,0.2692385769932464,"0,1",9693
42630410861058016,332.44897940252883,0.4627592425770244,"1,2",9693
42630423745941184,332.3187955125554,0.8462566934348084,"1,5",9693
42630544005030848,332.19207066674,0.11423810262647201,"2,1",9693
42630544005031624,332.30435576002174,0.1298961989202285,"2,1",9693
42630544005032304,332.1897783608992,0.14146835290189136,"2,1",9693
42630548300009024,332.1306372905368,0.3988877708267254,"2,2",9693
42630552594966608,332.2243415636214,0.49645376255338025,"2,3",9693
42630552594966896,332.23460544654574,0.5022763985233644,"2,3",9693
42630552594974992,332.28386928039384,0.6212036444126091,"2,3",9693
42630556889935632,332.2763934018099,0.7531789047283994,"2,4",9693
42630556889936376,332.29113036617014,0.7519768153562193,"2,4",9693
42630556889939264,332.21400895027926,0.7946676758002984,"2,4",9693
42630561184885048,332.1875450398175,1.0021079752944118,"2,5",9693
42630565479878096,332.1638107182013,1.2015835726167396,"2,6",9693
42630681443988608,332.1005303235976,0.13861828233575185,"3,1",9693
42630681443992864,332.0610573429352,0.20243874177963514,"3,1",9693
42630685738949680,331.99752930517855,0.291638629117367,"3,2",9693
42630690033921728,332.08931405468604,0.5414077627049195,"3,3",9693
42630702918829408,332.1040782481639,1.1850524807697937,"3,6",9693
42630707213785968,332.11305106271413,1.2153078707910563,"3,7",9693
42630814587982344,331.90294387870915,0.07482832598629426,"4,0",9693
42630818882949072,331.86840533647313,0.2720130626949977,"4,1",9693
42630823177915368,331.93684444760197,0.456893609070204,"4,2",9693
42630827472880920,331.8731140012666,0.6134518652577345,"4,3",9693
42630831767840016,331.87697988387634,0.7248399586656342,"4,4",9693
42630831767847776,331.8470654742223,0.8356692764263165,"4,4",9693
42630836062802656,331.7660769497322,0.8411083624002719,"4,5",9693
42630836062814224,331.7842959307202,1.022376437907964,"4,5",9693
42630960616855928,331.73939827316974,0.2782832257366621,"5,2",9693
42630960616859584,331.6540275714557,0.3404538331432511,"5,2",9693
42630960616861624,331.7114125547919,0.37330220164305394,"5,2",9693
42630960616866200,331.66144941149776,0.4517727340966408,"5,2",9693
42630964911823416,331.614888257221,0.49801354079918425,"5,3",9693
42630964911823888,331.6789719136648,0.5055118616458812,"5,3",9693
42630969206794704,331.6914702241894,0.7466274402695788,"5,4",9693
42630977796730720,331.6356161338234,1.181164119273438,"5,6",9693
42631089465884600,331.53649811249113,0.010537733561266208,"6,0",9693
42631093760843872,331.3970347150338,0.13052844000065025,"6,1",9693
42631093760848224,331.4815914788803,0.20303621188280319,"6,1",9693
42631098055812440,331.47799271338926,0.3727219484609931,"6,2",9693
42631098055813784,331.4233027272649,0.3914198740330201,"6,2",9693
42631102350776768,331.4480211014555,0.475655148926072,"6,3",9693
42631106645746032,331.4423579163353,0.7113782079674934,"6,4",9693
42631106645753072,331.45092021151504,0.7996811818857389,"6,4",9693
42631115235662800,331.4496659676046,1.1731257203514056,"6,6",9693
42631226904841128,331.33149175930777,0.06785773698040114,"7,0",9693
42631235494761712,331.29098744281157,0.28702393947310617,"7,2",9693
42631235494769744,331.24198087160937,0.42073983139393334,"7,2",9693
42631239789731144,331.36274775532354,0.512522297263516,"7,3",9693
42631239789732200,331.3891466428502,0.5297253607726736,"7,3",9693
42631244084698032,331.31793304351646,0.7082968489909618,"7,4",9693
42631248379662720,331.20944258292946,0.8742728181248874,"7,5",9693
42631381523650040,331.12598201281327,0.700318001812013,"8,4",9693
42634684353506440,334.0726320656257,0.9409353059736918,"0,5",9694
42634684353507008,333.9862276045796,0.9491548756567483,"0,5",9694
42634808907558176,333.9824025906423,0.3563968159727341,"1,2",9694
42634830382391744,333.8380713869444,1.219337778798678,"1,7",9694
42634942051541208,333.7114970769068,0.12932751935101433,"2,1",9694
42634946346508336,333.6454943578705,0.32298710967327243,"2,2",9694
42634950641480896,333.69971004892,0.5749736396530664,"2,3",9694
42634950641483544,333.71705042562945,0.6144035257912648,"2,3",9694
42634950641483984,333.7758333749853,0.6206518541977486,"2,3",9694
42635079490493016,333.53091173607874,0.12494055583212954,"3,1",9694
42635079490497280,333.6025484392447,0.2009056139284604,"3,1",9694
42635083785463568,333.43475277559173,0.32603223636832873,"3,2",9694
42635092375402960,333.59526695899194,0.7566297250814239,"3,4",9694
42635100965343416,333.52952298549747,1.1977851325716797,"3,6",9694
42635216929450512,333.29311719807555,0.12281547626655102,"4,1",9694
42635216929458000,333.4227047152711,0.21050818437305413,"4,1",9694
42635216929462672,333.2963652640516,0.271809915062289,"4,1",9694
42635221224421856,333.41718218412547,0.37437081434142677,"4,2",9694
42635221224424256,333.3783119457009,0.4111409524188651,"4,2",9694
42635225519382672,333.3690000288661,0.4726975213277234,"4,3",9694
42635225519384832,333.2601984609494,0.5057097928009383,"4,3",9694
42635225519388688,333.30369941752787,0.5686415372078509,"4,3",9694
42635225519391408,333.2936256817805,0.6156293179797255,"4,3",9694
42635225519391656,333.3203513040305,0.6205156021734695,"4,3",9694
42635225519393128,333.3619322946217,0.6445851301557479,"4,3",9694
42635229814354608,333.27954294333773,0.7283484737455671,"4,4",9694
42635234109324440,333.30531559650433,0.9243280847071514,"4,5",9694
42635354368412504,333.1947509795824,0.24992346439330804,"5,1",9694
42635358663369464,333.22381977970514,0.28439435966045484,"5,2",9694
42635358663378400,333.1985088851551,0.412672567519248,"5,2",9694
42635362958342984,333.1971045467766,0.5506118074870091,"5,3",9694
42635371548278472,333.1508381972736,0.9076818058751192,"5,5",9694
42635491807361752,332.9754908884402,0.2121154713730361,"6,1",9694
42635496102327032,332.96478400241057,0.3498142528130538,"6,2",9694
42635496102333840,332.9243024264679,0.45982437369571083,"6,2",9694
42635504692260936,332.9044096280857,0.686535186292155,"6,4",9694
42635504692264376,333.0367313756532,0.7379358471632085,"6,4",9694
42635633541279224,332.79234556841266,0.31083994439786455,"7,2",9694
42635633541280600,332.7073254631858,0.33081075725443027,"7,2",9694
42635633541280856,332.7723673160735,0.3336875959882888,"7,2",9694
42635766685265568,332.67631705261107,0.13702036036811602,"8,1",9694
42635775275203464,332.65734889842275,0.550070705865713,"8,3",9694
42635779570172632,332.6757900334245,0.7841729730845602,"8,4",9694
42635783865109568,332.61703831488825,0.8830348347430697,"8,5",9694
42635788160101216,332.5573669436253,1.055984667862099,"8,6",9694
42635788160109320,332.6562582089373,1.181620216659096,"8,6",9694
42639069515118040,335.5172484196459,0.4421881935687865,"0,2",9695
42639073810076112,335.54384947821836,0.4686390890372196,"0,3",9695
42639073810082984,335.5207561180769,0.5790720869674909,"0,3",9695
