# RA Dec
3.134254456000000459e+02 -8.246760000000000757e-01
3.143517456000000152e+02 1.213982200000000011e+00
2.058391950000000037e+01 -1.099015999999999993e+00
3.557820128999999838e+02 -1.711940000000000128e-01
5.027130129999999752e+01 -1.177190000000000042e-01
3.595719150000000042e+01 -1.229843000000000020e+00
3.589747924999999782e+02 -1.072693000000000119e+00
3.271193541999999752e+02 3.805949999999999611e-01
3.308843383999999332e+02 1.305950000000000166e-01
3.439964904999999931e+02 -1.056315200000000010e+00
3.543824463000000264e+02 -2.736080000000000179e-01
3.317268981999999937e+02 6.889859999999999873e-01
3.500983886999999868e+02 6.701262000000000052e-01
1.924562069999999991e+01 4.498689999999999634e-01
3.563724060000000122e+02 9.245291999999999399e-01
1.801927380000000056e+01 2.644980000000000109e-01
3.557820128999999838e+02 -1.711940000000000128e-01
2.412173500000000193e+00 1.713790000000000036e-01
3.583967896000000337e+02 6.386990000000000167e-01
1.255740830000000052e+01 -4.129100000000000548e-01
3.128538207999999941e+02 -2.705079999999999707e-01
5.887854390000000393e+01 -6.115140000000000020e-01
3.378216858000000116e+02 9.219728999999999841e-01
4.752123639999999938e+01 -3.569419999999999815e-01
3.215826111000000083e+02 8.589269999999999960e-01
3.399754943999999455e+02 3.131849999999999912e-01
3.102433166999999798e+02 1.248890000000000139e-01
3.442803954999999974e+02 -1.043867000000000100e+00
3.655039979999999389e+01 6.463949999999999418e-01
3.652597049999999967e+01 -2.022299999999999931e-01
3.371734923999999864e+02 3.716150000000000286e-01
3.526686096000000248e+02 9.725749999999999673e-01
4.377470779999999451e+01 2.463380000000000014e-01
3.261922606999999630e+02 -7.570161999999999169e-01
1.987632749999999859e+01 8.915579999999999616e-01
1.312482170000000004e+01 8.525020000000000930e-01
2.887221909999999880e+01 -1.102114199999999933e+00
2.312973399999999913e+01 5.593920000000000003e-01
3.355140991000000668e+02 1.256662999999999863e+00
3.355140991000000668e+02 1.256662999999999863e+00
3.517112731999999937e+02 -3.726789999999999825e-01
3.102290039000000093e+02 1.245378000000000096e+00
3.526686096000000248e+02 9.725749999999999673e-01
3.271476134999999772e+02 5.494199999999999778e-02
8.404181499999999971e+00 6.699589999999999712e-01
3.115088806000000545e+02 -5.943999999999999631e-03
3.121997069999999894e+02 -4.622989999999999600e-01
5.974301909999999793e+01 6.664700000000000069e-01
5.260101700000000591e+01 6.996909999999999519e-01
3.107964171999999508e+02 4.710899999999999810e-02
3.108178406000000678e+02 6.496529999999999250e-01
2.058391950000000037e+01 -1.099015999999999993e+00
3.103940430000000106e+02 -3.665300000000000225e-01
1.061854169999999797e+01 2.843989999999999574e-01
3.163433838000000264e+02 -1.261745200000000011e+00
3.380929871000000162e+02 1.155737000000000014e+00
2.560334010000000049e+01 -9.966299999999999049e-01
3.565368958000000248e+02 1.065845999999999849e+00
5.821210479999999166e+01 9.147340000000000471e-01
3.035061649999999744e+01 -1.029299999999999937e-01
3.273522034000000076e+02 5.875580000000000247e-01
8.409680400000000944e+00 -8.176100000000000034e-02
2.025304989999999705e+01 -2.552789999999999782e-01
8.864799999999999347e-01 -1.032010000000000011e-01
2.616120910000000066e+01 -1.221598999999999879e+00
3.637081909999999851e+01 -7.941289999999999738e-01
3.245410156000000370e+02 1.152912000000000159e+00
3.241540833000000248e+02 -1.346070000000000044e-01
3.183017882999999983e+02 -1.057456699999999916e+00
3.359840393000000063e+02 -4.208760000000000279e-01
2.560334010000000049e+01 -9.966299999999999049e-01
5.876482389999999612e+01 9.199920000000000320e-01
3.275542908000000466e+02 -6.970221999999999252e-01
5.177537159999999972e+01 -1.094090000000000007e+00
3.569599910000000165e+01 7.880000000000000338e-01
3.563790893999999980e+02 8.407111999999998808e-01
3.106582946999999422e+02 8.061590000000000700e-01
3.577138977000000182e+02 -8.457100000000000728e-02
3.399835509999999772e+02 1.086718999999999991e+00
3.540838317999999845e+02 -2.964130000000000376e-01
5.731420520000000352e+01 7.683229999999999782e-01
3.416353148999999689e+02 -7.422910000000000341e-01
6.035314099999999904e+00 4.461050000000000293e-01
2.239266010000000406e+01 4.745909999999999851e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.164812011999999868e+02 -7.653939999999999078e-01
3.475086059999999861e+02 1.030118899999999948e+00
3.347933959999999729e+02 8.454270000000000396e-01
3.180556029999999623e+02 -2.413119999999999987e-01
3.110493164000000093e+02 -3.117989999999999928e-01
3.302990111999999954e+02 5.741069999999999229e-01
3.212900084999999990e+02 -3.399269999999999792e-01
3.450506896999999640e+02 1.116857999999999906e+00
5.436979999999999036e-01 -1.024046999999999930e+00
1.339274020000000043e+01 6.423579999999999846e-01
3.412976073999999471e+02 -3.464229999999999809e-01
1.815563960000000066e+01 3.249589999999999979e-01
1.988864899999999736e+01 -1.229924999999999935e+00
3.107534484999999904e+02 -4.941539999999999822e-01
4.208712009999999992e+01 -4.296770000000000311e-01
2.301873970000000114e+01 8.245319999999999316e-01
4.209904479999999438e+01 -1.000701000000000063e+00
4.221733090000000033e+01 3.070979999999999821e-01
1.056958009999999959e+01 1.132000899999999755e+00
1.959638980000000075e+01 -8.631199999999999983e-02
3.315057982999999808e+02 1.026630999999999849e+00
3.276448058999999944e+02 -1.078797199999999901e+00
3.089534301999999570e+02 -5.497251999999999139e-01
3.391782531999999719e+02 -1.183281199999999922e+00
2.607956900000000022e+00 9.132379999999998832e-01
3.025823019999999630e+01 9.968420000000000059e-01
5.027130129999999752e+01 -1.177190000000000042e-01
6.064747799999999245e+00 -1.713280000000000081e-01
3.121582031000000370e+02 -5.595691999999998778e-01
3.123805542000000059e+02 1.206999200000000050e+00
1.937137600000000148e+01 3.635019999999999918e-01
2.576277000000000150e+00 -1.167877899999999913e+00
3.150967102000000182e+02 1.038385000000000113e+00
5.027130129999999752e+01 -1.177190000000000042e-01
3.311057128999999577e+02 -1.018415000000000070e+00
3.767544560000000331e+01 1.221144400000000019e+00
3.589933779999999786e+01 3.977340000000000320e-01
3.116473998999999822e+02 6.969009999999999927e-01
3.371734923999999864e+02 3.716150000000000286e-01
1.095104979999999983e+01 -4.224599999999999883e-02
1.585430999999999990e+01 3.241669999999999829e-01
3.170129088999999567e+02 -9.620379999999999487e-01
3.368803406000000678e+02 6.969060000000000255e-01
2.541477009999999837e+01 9.155729999999999702e-01
1.375158019999999937e+01 9.437402000000000291e-01
3.270097046000000205e+02 -1.138402000000000136e+00
3.158916931000000545e+02 -8.059020000000000072e-01
3.095284423999999603e+02 9.643270000000000453e-01
3.485777893000000063e+02 -5.884139999999999926e-01
2.051942060000000012e+01 6.591529999999999889e-01
4.098616789999999810e+01 3.817550000000000110e-01
4.665969800000000056e+00 -2.175310000000000021e-01
3.146474915000000010e+02 -2.634289999999999687e-01
3.309406127999999967e+02 9.880370000000000541e-01
2.411873049999999807e+01 -6.717579999999999663e-01
3.184169921999999815e+02 -7.548699999999999299e-01
5.951646039999999260e+01 -9.927259999999999973e-01
3.107720641999999884e+02 -1.174441000000000068e+00
3.225548499999999930e+00 -2.496489999999999820e-01
3.112744141000000013e+02 -1.106302300000000072e+00
3.095284423999999603e+02 9.643270000000000453e-01
1.924562069999999991e+01 4.498689999999999634e-01
2.250732800000000111e+01 1.051539999999999919e+00
3.371734923999999864e+02 3.716150000000000286e-01
3.207025146000000291e+02 1.227688899999999972e+00
4.665969800000000056e+00 -2.175310000000000021e-01
3.208400878999999577e+02 9.538801999999999559e-01
1.815563960000000066e+01 3.249589999999999979e-01
2.633811569999999946e+01 1.014583800000000036e+00
3.257067566000000056e+02 3.334230000000000249e-01
3.514083861999999954e+02 9.555531999999998805e-01
3.090492553999999359e+02 5.242580000000000018e-01
3.151767578000000185e+02 1.036171999999999871e+00
3.252799987999999871e+02 2.037390000000000034e-01
3.197236938000000350e+02 4.788760000000000239e-01
1.282907010000000092e+01 1.093272199999999916e+00
1.163555899999999976e+00 -5.292989999999999640e-01
3.193013000000000261e+02 -1.020210000000000061e+00
3.142147521999999640e+02 -1.920459999999999945e-01
3.088432006999999544e+02 1.129767899999999825e+00
3.215327148000000079e+02 9.546551999999999261e-01
5.807759860000000174e+01 -1.263533000000000017e+00
3.143517456000000152e+02 1.213982200000000011e+00
3.101032103999999663e+02 1.200637199999999849e+00
3.509085693000000106e+02 2.780619999999999759e-01
3.392640076000000136e+02 1.093697200000000036e+00
3.193424987999999871e+02 6.558661999999999548e-01
3.521591190000000182e+01 3.878679999999999906e-01
3.140972899999999868e+02 5.955660000000000398e-01
5.456623839999999603e+01 4.437799999999999384e-02
3.870473859999999888e+01 1.016267199999999926e+00
1.474155999999999977e+01 6.283900000000000041e-01
3.127454528999999752e+02 1.021665899999999905e+00
8.777774800000001321e+00 -4.236659999999999870e-01
3.220456543000000238e+02 1.315059999999999840e-01
2.051942060000000012e+01 6.591529999999999889e-01
2.224528310000000175e+01 -7.148799999999999599e-02
3.377577819999999633e+02 6.531521999999999606e-01
3.362632141000000274e+02 1.201939199999999985e+00
3.100760192999999845e+02 -8.271261999999999226e-01
3.538153992000000017e+02 1.091184300000000107e+00
4.308558649999999801e+01 4.597510000000000208e-01
3.863663100000000128e+01 -4.285800000000000026e-02
3.128249511999999868e+02 5.888979999999999215e-01
3.366892090000000053e+02 -1.263657899999999890e+00
4.174311829999999901e+01 5.520229999999999304e-01
5.035401149999999859e+01 -1.059015899999999899e+00
3.248192139000000225e+02 1.163852000000000109e+00
3.362082520000000159e+02 -3.618909999999999627e-01
2.428438949999999963e+01 1.027461799999999981e+00
1.470926000000000045e+01 -1.153006999999999893e+00
3.343367920000000026e+02 -1.018664000000000014e+00
5.731420520000000352e+01 7.683229999999999782e-01
3.272873839999999745e+02 5.506159999999999943e-01
3.100394896999999901e+02 1.410529999999999839e-01
4.777062610000000120e+01 -6.997399999999999454e-02
3.156252136000000519e+02 8.491121999999999836e-01
3.491896057000000155e+02 -1.080897199999999891e+00
3.450506896999999640e+02 1.116857999999999906e+00
2.124020389999999736e+01 -2.416369999999999907e-01
1.163555899999999976e+00 -5.292989999999999640e-01
3.385274353000000360e+02 6.657779999999999809e-01
1.210872169999999848e+01 -1.219665899999999858e+00
3.206416626000000178e+02 -1.168209999999999971e+00
3.565956119999999885e+01 -1.047272899999999840e+00
3.385878296000000205e+02 -8.001500000000000279e-01
3.203392410000000723e+01 -1.078648199999999946e+00
5.618539810000000045e+01 -1.128049999999999886e-01
8.404181499999999971e+00 6.699589999999999712e-01
4.208712009999999992e+01 -4.296770000000000311e-01
3.573172913000000221e+02 1.214862000000000108e+00
3.246257018999999673e+02 9.621961999999999460e-01
5.837130000000000374e-01 -8.730269999999999975e-01
3.226822509999999511e+02 8.499139999999999473e-01
3.194996070000000188e+01 7.931759999999999922e-01
1.924562069999999991e+01 4.498689999999999634e-01
1.163555899999999976e+00 -5.292989999999999640e-01
1.499853900000000095e+01 -1.147559800000000019e+00
2.695630650000000017e+01 -4.277000000000000246e-01
2.458463289999999901e+01 -6.182360000000000078e-01
3.547963561999999911e+02 6.400951999999999753e-01
3.572766879999999645e+01 -6.796769000000000283e-01
3.150025023999999689e+02 -1.054155699999999918e+00
1.601128960000000134e+01 -1.086101199999999878e+00
2.583708000000000027e+01 1.240005000000000024e+00
3.355140991000000668e+02 1.256662999999999863e+00
3.349890441999999666e+02 3.301439999999999930e-01
3.146080933000000073e+02 2.481099999999999972e-02
2.239266010000000406e+01 4.745909999999999851e-01
3.523043823000000430e+02 -1.850880000000000025e-01
3.217787169999999719e+02 4.930620000000000003e-01
2.000276100000000223e+00 -5.943999999999999631e-03
1.210872169999999848e+01 -1.219665899999999858e+00
3.432395549999999673e+01 -1.011203199999999969e+00
1.924562069999999991e+01 4.498689999999999634e-01
3.370361022999999818e+02 1.060340000000000060e+00
3.516706543000000238e+02 -2.297719999999999763e-01
3.253458861999999954e+02 -2.280189999999999995e-01
3.190063170999999898e+02 -1.655869999999999842e-01
2.174212070000000097e+01 -2.006840000000000013e-01
5.618539810000000045e+01 -1.128049999999999886e-01
3.164949646000000030e+02 2.398309999999999886e-01
3.135237426999999570e+02 -9.601291999999999049e-01
3.578610840000000053e+02 -4.874919999999999809e-01
3.107957152999999835e+02 -1.195594199999999940e+00
1.090153880000000086e+01 1.552690000000000181e-01
1.622217369999999903e+01 9.856020000000000891e-01
3.475086059999999861e+02 1.030118899999999948e+00
1.086345399999999906e+00 4.782369999999999677e-01
2.560334010000000049e+01 -9.966299999999999049e-01
3.341358948000000169e+02 7.787709999999999910e-01
4.308558649999999801e+01 4.597510000000000208e-01
3.136570434999999861e+02 -6.045762000000000080e-01
3.170536803999999620e+02 1.059162899999999796e+00
2.289748949999999894e+01 1.231543199999999949e+00
1.815563960000000066e+01 3.249589999999999979e-01
5.206372070000000463e+01 3.894119999999999804e-01
3.485777893000000063e+02 -5.884139999999999926e-01
1.499853900000000095e+01 -1.147559800000000019e+00
3.454702148000000079e+02 6.442820000000000213e-01
3.164949646000000030e+02 2.398309999999999886e-01
3.450506896999999640e+02 1.116857999999999906e+00
3.309406127999999967e+02 9.880370000000000541e-01
3.309406127999999967e+02 9.880370000000000541e-01
3.599702148000000079e+02 8.838899999999999535e-02
6.374058699999999966e+00 -1.226043199999999889e+00
3.364658813000000350e+02 6.991910000000000069e-01
3.183331603999999970e+02 -8.914410000000000389e-01
4.113707349999999963e+01 7.721329000000000109e-01
1.094158840000000055e+01 -9.616160000000000263e-01
4.847426989999999591e+01 -1.112147199999999891e+00
2.025304989999999705e+01 -2.552789999999999782e-01
3.205138855000000149e+02 9.599999999999999645e-01
3.571467589999999603e+01 -1.207660899999999815e+00
1.942223360000000199e+01 -7.199737999999999971e-01
3.264397888000000307e+02 -1.359400000000000053e-01
2.000276100000000223e+00 -5.943999999999999631e-03
4.113707349999999963e+01 7.721329000000000109e-01
3.375090941999999927e+02 -9.434400000000001119e-02
1.307224850000000060e+01 -1.699330000000000007e-01
3.102433166999999798e+02 1.248890000000000139e-01
3.405286865000000489e+02 -8.644030000000000324e-01
3.083445100000000050e+00 7.499700000000000255e-01
3.402554931999999894e+02 6.258850000000000247e-01
3.522392578000000185e+02 1.254220000000000113e+00
3.371734923999999864e+02 3.716150000000000286e-01
3.025823019999999630e+01 9.968420000000000059e-01
1.596346000000000132e+01 -6.840749999999999886e-01
3.449946898999999689e+02 -1.871059999999999945e-01
4.272817099999999257e+00 -3.792800000000000060e-01
3.254313965000000053e+02 -8.324209999999999665e-01
3.866961669999999884e+01 -6.586890000000000800e-01
3.378572388000000046e+02 5.908349999999999991e-01
3.269382934999999861e+02 8.287820000000000187e-01
3.213678284000000076e+02 -5.466469999999999940e-01
5.456596760000000046e+01 9.158261999999999237e-01
3.261243896000000291e+02 1.224867899999999787e+00
4.835411069999999967e+01 -9.634091999999998546e-01
4.574216840000000417e+01 8.068800000000000416e-01
1.516799160000000057e+01 -5.789159999999999862e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.559418944999999894e+02 -2.643030000000000102e-01
3.069447330000000207e+01 -1.131222200000000067e+00
3.280776978000000099e+02 9.630739999999999856e-01
3.251234436000000301e+02 1.082710999999999979e+00
3.385274353000000360e+02 6.657779999999999809e-01
1.492556000000000083e+01 1.054240000000000038e-01
3.156252136000000519e+02 8.491121999999999836e-01
3.221109008999999332e+02 8.286670000000000424e-01
3.198710021999999640e+02 -4.232830000000000203e-01
3.125557860999999775e+02 1.009345199999999831e+00
3.476260985999999775e+02 -9.627000000000000002e-01
3.292976990000000228e+02 -3.865699999999999692e-02
3.870473859999999888e+01 1.016267199999999926e+00
1.924562069999999991e+01 4.498689999999999634e-01
2.000276100000000223e+00 -5.943999999999999631e-03
4.275603870000000484e+01 4.595619999999999705e-01
3.450506896999999640e+02 1.116857999999999906e+00
3.023400310000000246e+01 -5.366578000000000737e-01
1.976741030000000166e+01 -4.210859999999999603e-01
3.265437926999999831e+02 9.629049999999998999e-01
2.685768699999999853e+01 -4.545010000000000439e-01
3.565368958000000248e+02 1.065845999999999849e+00
3.565883483999999726e+02 -5.498022000000000187e-01
3.255972899999999868e+02 1.252137199999999950e+00
5.146490000000000231e-01 -1.217837999999999976e+00
4.849108120000000355e+01 7.407520000000000771e-01
5.624139789999999550e+01 8.681469999999998910e-01
3.459086914000000093e+02 -1.465049999999999963e-01
7.560960799999999260e+00 9.386049999999999116e-01
1.739400669999999849e+01 8.056989999999999430e-01
3.253458861999999954e+02 -2.280189999999999995e-01
3.439988402999999835e+02 9.185041999999999929e-01
3.502729186999999911e+02 -2.928860000000000352e-01
3.357795105000000149e+02 6.522180000000000755e-01
3.122842102000000182e+02 -7.989758000000001248e-01
3.378572388000000046e+02 5.908349999999999991e-01
4.349049760000000475e+01 -6.909399999999999986e-01
3.090677490000000489e+02 5.179650000000000087e-01
2.834453010000000361e+01 -3.199119999999999742e-01
3.101032103999999663e+02 1.200637199999999849e+00
3.476260985999999775e+02 -9.627000000000000002e-01
3.523043823000000430e+02 -1.850880000000000025e-01
6.170806900000000539e+00 7.660449999999999759e-01
4.599501800000000173e+01 -1.110155000000000003e+00
2.576277000000000150e+00 -1.167877899999999913e+00
3.475086059999999861e+02 1.030118899999999948e+00
3.142033081000000152e+02 1.076813199999999915e+00
1.514237019999999845e+01 2.252389999999999948e-01
1.612442019999999943e+01 -6.740819999999999590e-01
7.541917800000000227e+00 -9.583011999999998531e-01
2.515897939999999977e+01 -1.128947300000000098e+00
8.404181499999999971e+00 6.699589999999999712e-01
1.105682949999999920e+01 -4.336020000000000429e-01
3.569093933000000334e+02 -1.204654000000000114e+00
3.147346191000000317e+02 -4.694659999999999944e-01
4.726576799999999245e+00 -1.036390000000000089e-01
3.599942932000000155e+02 5.432960000000000012e-01
3.089908446999999683e+02 5.445512000000000130e-01
3.125198975000000132e+02 -5.572100000000000664e-02
5.837130000000000374e-01 -8.730269999999999975e-01
2.726242100000000335e+00 4.575919999999999987e-01
3.092633056999999894e+02 1.223635199999999923e+00
3.124604492000000278e+02 -9.457030000000000713e-01
1.167934040000000095e+01 -1.069900000000000156e-01
3.109685668999999848e+02 7.113510000000000666e-01
3.126073913999999832e+02 9.223299999999998722e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.120664062000000172e+02 2.341070000000000095e-01
3.131447143999999980e+02 -3.435699999999999865e-02
3.314682006999999544e+02 1.065337999999999896e+00
3.097754517000000192e+02 -7.935221999999999554e-01
3.201130066000000056e+02 9.424379999999998869e-01
4.208712009999999992e+01 -4.296770000000000311e-01
3.245836639999999562e+01 -3.827570000000000139e-01
4.835799029999999732e+01 1.058188899999999988e+00
3.168789672999999993e+02 -1.186690000000000106e-01
3.309406127999999967e+02 9.880370000000000541e-01
3.110104979999999841e+02 -5.050780000000000269e-01
4.691017529999999880e+01 -6.975281999999999316e-01
7.541917800000000227e+00 -9.583011999999998531e-01
3.593399050000000017e+01 -5.512620000000000298e-01
3.125535583000000202e+02 -5.604339999999999877e-01
5.876482389999999612e+01 9.199920000000000320e-01
3.171943970000000377e+02 8.481891999999999765e-01
3.511478881999999544e+02 -1.116565899999999889e+00
3.450506896999999640e+02 1.116857999999999906e+00
3.097237009999999913e+01 -1.632339999999999902e-01
3.561874390000000403e+02 -3.070149999999999824e-01
1.333852899999999897e+00 -7.904069000000000234e-01
3.357795105000000149e+02 6.522180000000000755e-01
9.952714000000000283e+00 -7.921169000000000127e-01
3.413508301000000529e+02 -1.022182900000000005e+00
3.211148986999999693e+02 6.973380000000000134e-01
3.124413146999999640e+02 4.645400000000000224e-02
3.409666138000000046e+02 1.164204000000000017e+00
3.085281676999999831e+02 1.536700000000000010e-01
3.575899658000000159e+02 -1.170859000000000094e+00
3.530578308000000334e+02 -9.089719999999998912e-01
2.409610939999999957e+01 5.054200000000000359e-02
3.281047058000000334e+02 6.535241999999998885e-01
2.576345060000000231e+01 -7.316708000000000656e-01
3.105584412000000043e+02 -6.697440000000000060e-01
3.136274414000000093e+02 -1.061739999999999906e+00
1.808445929999999890e+01 3.194750000000000090e-01
4.121801760000000314e+01 -5.549709999999999921e-01
3.090090026999999964e+02 -1.139208900000000080e+00
3.554143066000000317e+02 -4.707709999999999950e-01
3.580100098000000344e+02 -1.755220000000000113e-01
3.257444153000000142e+02 8.639780000000000237e-01
1.913270380000000159e+01 -1.019459600000000021e+00
3.269382934999999861e+02 8.287820000000000187e-01
1.924562069999999991e+01 4.498689999999999634e-01
5.260101700000000591e+01 6.996909999999999519e-01
3.578610840000000053e+02 -4.874919999999999809e-01
3.472138977000000182e+02 -8.863860000000000072e-01
3.173336486999999693e+02 -1.057217999999999991e+00
3.379902953999999795e+02 5.410300000000000109e-01
3.458489685000000122e+02 2.708840000000000137e-01
2.588790700000000200e+01 9.777569999999999872e-01
3.191907042999999931e+02 8.314010000000000566e-01
5.479370120000000099e+01 4.879590000000000316e-01
3.414072876000000178e+02 -1.802410000000000123e-01
1.924562069999999991e+01 4.498689999999999634e-01
3.338893130000000298e+01 5.085859999999999825e-01
3.260279541000000449e+02 1.108972999999999987e+00
5.260101700000000591e+01 6.996909999999999519e-01
3.206980896000000030e+02 1.042797899999999833e+00
1.499853900000000095e+01 -1.147559800000000019e+00
3.437464600000000132e+02 -2.011180000000000190e-01
3.553545531999999412e+02 2.638460000000000250e-01
3.324702148000000079e+02 5.796120000000000161e-01
3.592563170999999898e+02 -2.693869999999999876e-01
3.100698853000000099e+02 -7.794989999999999419e-01
3.141004943999999455e+02 9.777991999999999795e-01
3.339970397999999818e+02 7.830380000000000118e-01
5.999159999999999826e+01 1.811139999999999972e-01
3.120520020000000159e+02 -1.217271999999999910e+00
6.170806900000000539e+00 7.660449999999999759e-01
3.583967896000000337e+02 6.386990000000000167e-01
3.167383118000000195e+02 -8.822048000000001222e-01
4.308558649999999801e+01 4.597510000000000208e-01
1.961097339999999889e+01 4.645200000000000023e-02
3.211148986999999693e+02 6.973380000000000134e-01
3.508117065000000139e+02 -3.483959999999999835e-01
5.603439709999999963e+01 -5.182970000000000077e-01
3.098598328000000492e+02 -4.740810000000000302e-01
3.362856140000000096e+02 -8.085411999999999599e-01
3.464160156000000370e+02 -1.481449999999999989e-01
3.197351073999999471e+02 -1.155877899999999903e+00
1.988864899999999736e+01 -1.229924999999999935e+00
3.121582031000000370e+02 -5.595691999999998778e-01
3.583967896000000337e+02 6.386990000000000167e-01
3.160668029999999931e+02 1.195287199999999883e+00
3.261208801000000221e+02 -6.694809999999999928e-01
8.777774800000001321e+00 -4.236659999999999870e-01
3.099003906000000370e+02 -2.039789999999999937e-01
3.475086059999999861e+02 1.030118899999999948e+00
2.624239349999999860e+01 6.938640000000000363e-01
3.201557921999999508e+02 3.960069999999999979e-01
3.572766879999999645e+01 -6.796769000000000283e-01
3.593399050000000017e+01 -5.512620000000000298e-01
4.622150039999999649e+01 7.993819999999999260e-01
6.571893199999999879e+00 2.620460000000000012e-01
3.100007018999999673e+02 -6.696550000000000002e-01
3.143652038999999832e+02 -7.183799999999999908e-02
3.321485000000000021e+00 -1.250372999999999957e+00
3.253969420999999898e+02 1.079220199999999963e+00
3.430576710000000418e+01 -7.574790000000000134e-01
3.577138977000000182e+02 -8.457100000000000728e-02
3.432600098000000344e+02 -7.107020000000000559e-01
3.548920898000000079e+02 -9.725530000000001118e-01
1.924562069999999991e+01 4.498689999999999634e-01
4.815404509999999760e+01 -1.228641000000000094e+00
3.341728516000000013e+02 2.737260000000000248e-01
3.195718079000000102e+02 1.076897299999999946e+00
3.180556029999999623e+02 -2.413119999999999987e-01
1.955674930000000344e+01 -1.112409800000000004e+00
2.726735689999999579e+01 6.166709999999999692e-01
3.093682860999999775e+02 -7.082000000000000517e-01
3.140972899999999868e+02 5.955660000000000398e-01
3.281650084999999990e+02 -6.144330000000000069e-01
3.162273865000000228e+02 8.132499999999999452e-02
1.815563960000000066e+01 3.249589999999999979e-01
3.583967896000000337e+02 6.386990000000000167e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.318678284000000076e+02 9.903000000000000344e-03
1.226333140000000022e+01 -8.187560000000000393e-01
3.227856140000000096e+02 -3.635900000000000243e-01
3.589933779999999786e+01 3.977340000000000320e-01
7.541917800000000227e+00 -9.583011999999998531e-01
2.312973399999999913e+01 5.593920000000000003e-01
3.776765059999999607e+01 9.384199999999999486e-02
5.430395099999999253e+00 1.144515900000000030e+00
3.461233826000000136e+02 -8.024699999999999889e-02
5.603439709999999963e+01 -5.182970000000000077e-01
4.422356029999999549e+01 -9.748129999999999296e-01
2.239417100000000271e+00 -8.140279999999999738e-01
2.521020320000000225e+01 1.005720999999999865e+00
4.377470779999999451e+01 2.463380000000000014e-01
1.278363899999999909e+01 1.546049999999999924e-01
3.452968140000000403e+02 1.212029000000000023e+00
3.578610840000000053e+02 -4.874919999999999809e-01
3.572766879999999645e+01 -6.796769000000000283e-01
3.261208801000000221e+02 -6.694809999999999928e-01
3.454290465999999924e+02 1.948719999999999897e-01
3.329386901999999964e+02 -1.203486999999999973e+00
3.260216063999999960e+02 3.336989999999999679e-01
3.178969420999999898e+02 -1.194724200000000014e+00
3.107720641999999884e+02 -1.174441000000000068e+00
3.514859619000000066e+02 9.440601999999999050e-01
3.412976073999999471e+02 -3.464229999999999809e-01
5.017229460000000074e+01 9.878641999999999701e-01
3.577138977000000182e+02 -8.457100000000000728e-02
3.121582031000000370e+02 -5.595691999999998778e-01
3.357795105000000149e+02 6.522180000000000755e-01
2.051942060000000012e+01 6.591529999999999889e-01
4.863220200000000659e+00 5.941830000000000167e-01
3.523043823000000430e+02 -1.850880000000000025e-01
1.706391910000000323e+01 -3.008040000000000158e-01
3.218152161000000433e+02 -6.525640000000000329e-01
3.103820801000000529e+02 9.052080000000000126e-01
3.195233458999999812e+02 -5.294510000000000050e-01
9.582574800000001503e+00 -4.829760000000000164e-01
3.471044921999999815e+02 5.733249999999999735e-01
3.303685608000000116e+02 5.916928999999999661e-01
3.054503060000000403e+01 -1.257052899999999918e+00
3.133283386000000519e+02 6.022469000000000294e-01
3.417596130000000016e+02 9.507200000000000373e-02
3.063537980000000260e+01 9.981069999999999665e-01
3.185280457000000069e+02 -1.090995999999999855e+00
3.194629821999999422e+02 1.068550699999999853e+00
3.317726746000000162e+02 -3.526910999999999796e-01
1.943770980000000037e+01 -1.084850899999999729e+00
3.264012146000000030e+02 -5.955829999999999735e-01
2.437631610000000393e+01 1.074477000000000126e+00
6.571893199999999879e+00 2.620460000000000012e-01
1.130842969999999958e+01 1.068394199999999961e+00
2.773487089999999711e+01 -2.756609999999999894e-01
3.442803954999999974e+02 -1.043867000000000100e+00
3.454187926999999831e+02 3.781729999999999814e-01
3.682046129999999806e+01 1.597499999999999962e-02
3.185216980000000149e+02 -2.206299999999999928e-02
2.000276100000000223e+00 -5.943999999999999631e-03
2.833840939999999975e+01 6.290661999999999088e-01
6.571893199999999879e+00 2.620460000000000012e-01
3.596057128999999577e+02 -5.196129999999999916e-01
3.450506896999999640e+02 1.116857999999999906e+00
2.957355689999999626e+01 3.541099999999999803e-01
1.142198180000000107e+01 5.758689999999999642e-01
7.560960799999999260e+00 9.386049999999999116e-01
1.601128960000000134e+01 -1.086101199999999878e+00
3.086976013000000307e+02 1.009282899999999872e+00
3.572766879999999645e+01 -6.796769000000000283e-01
3.309406127999999967e+02 9.880370000000000541e-01
2.126704980000000234e+01 -8.909928999999999766e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.512660521999999901e+02 -7.503739999999999855e-01
3.456832886000000258e+02 1.045483799999999963e+00
5.430395099999999253e+00 1.144515900000000030e+00
2.834453010000000361e+01 -3.199119999999999742e-01
1.695082470000000185e+01 1.044461599999999990e+00
2.624239349999999860e+01 6.938640000000000363e-01
4.762867360000000616e+01 4.986200000000000354e-02
2.188187600000000188e+01 -1.148315200000000091e+00
