# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id,g_psfflux_flag,r_psfflux_flag,i_psfflux_flag,g_cmodel_flag,r_cmodel_flag,i_cmodel_flag,g_pixelflags_edge,r_pixelflags_edge,i_pixelflags_edge,g_pixelflags_bad,r_pixelflags_bad,i_pixelflags_bad,g_pixelflags_interpolatedcenter,r_pixelflags_interpolatedcenter,i_pixelflags_interpolatedcenter,g_pixelflags_saturatedcenter,r_pixelflags_saturatedcenter,i_pixelflags_saturatedcenter,g_pixelflags_crcenter,r_pixelflags_crcenter,i_pixelflags_crcenter
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.809203495697876,-0.2430649821370876,20.5152168,0.00193746155,20.2232742,0.00158304442,,,20.5142117,0.0016855764,20.2231693,0.00157270045,,,40659970059944566,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
28.757510308999265,-0.2799875170667416,20.0473309,0.00187100074,19.753294,0.00160422234,,,20.0207214,0.0016021278,19.7562771,0.00159061118,,,40660103203938614,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
28.285713896585325,-0.385789488723403,nan,nan,nan,nan,,,27.8756237,2.09371352,nan,nan,,,40660378081837663,False,True,,True,True,,True,False,,False,False,,True,True,,False,False,,False,False,
28.34452396941091,-0.31991655217898146,19.9612923,0.00200651796,nan,nan,,,20.0106201,0.00202019,nan,nan,,,40660378081838417,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,
28.34452396941091,-0.31991655217898146,19.9612923,0.00200651796,nan,nan,,,20.0106201,0.00202019,nan,nan,,,40660378081838417,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,
28.34452396941091,-0.31991655217898146,19.9612923,0.00200651796,nan,nan,,,20.0106201,0.00202019,nan,nan,,,40660378081838417,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,
28.34452396941091,-0.31991655217898146,19.9612923,0.00200651796,nan,nan,,,20.0106201,0.00202019,nan,nan,,,40660378081838417,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,
28.34452396941091,-0.31991655217898146,19.9612923,0.00200651796,nan,nan,,,20.0106201,0.00202019,nan,nan,,,40660378081838417,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,
28.415029690436455,-0.18470138326766,nan,nan,nan,nan,,,nan,nan,nan,nan,,,40660382376794116,True,True,,True,True,,True,True,,False,False,,True,True,,False,False,,False,False,
28.415029690436455,-0.18470138326766,nan,nan,nan,nan,,,nan,nan,nan,nan,,,40660382376794116,True,True,,True,True,,True,True,,False,False,,True,True,,False,False,,False,False,
30.350620752336532,-0.10294395899190995,19.6314087,0.000877404353,19.4317684,0.000948056346,,,19.6296787,0.000749919272,19.43787,0.00094268861,,,40664368106468774,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
30.233996922387615,-0.5366796346200248,19.7247696,0.00108548149,19.4888744,0.00154359068,19.3996124,0.00184834236,19.7074432,0.00107552786,19.4894905,0.00154207135,19.4035301,0.00183724728,40664496955479981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.000811923798853,-1.0270179543801226,19.4311066,0.000750357984,19.4269428,0.00080469891,19.5583839,0.00147885189,19.4299545,0.000739706389,19.427866,0.000803340401,19.5570068,0.00146911107,40664621509534498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29.94301322394409,-0.8612368585360697,18.5806313,0.000441586919,18.3614426,0.000501372328,18.347065,0.000686496438,18.5825539,0.000435312308,18.3680344,0.000501349336,18.3472023,0.000681183068,40664625804501016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29.94301322394409,-0.8612368585360697,18.5806313,0.000441586919,18.3614426,0.000501372328,18.347065,0.000686496438,18.5825539,0.000435312308,18.3680344,0.000501349336,18.3472023,0.000681183068,40664625804501016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.012412409055603,-0.2713555710368184,20.1062164,0.000978585449,19.9958916,0.0011264428,20.0854454,0.00785921421,20.1221485,0.000973529648,20.029068,0.00113881531,20.0947132,0.00783048663,40664642984362448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29.881123415052855,-0.16241824391859527,20.8105812,0.00169422477,20.7216415,0.00229637185,nan,nan,20.8904495,0.00163199706,21.0265007,0.00246787257,nan,nan,40664780423323491,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.881123415052855,-0.16241824391859527,20.8105812,0.00169422477,20.7216415,0.00229637185,nan,nan,20.8904495,0.00163199706,21.0265007,0.00246787257,nan,nan,40664780423323491,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.582389136738367,-0.20613493565745894,18.9592743,0.000594227691,18.5866318,0.000658916659,nan,nan,18.9471416,0.000516328029,18.5907364,0.000654103816,nan,nan,40664917862274775,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.582389136738367,-0.20613493565745894,18.9592743,0.000594227691,18.5866318,0.000658916659,nan,nan,18.9471416,0.000516328029,18.5907364,0.000654103816,nan,nan,40664917862274775,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29.190890602574573,-0.06486713099729335,20.5802078,0.00188844325,nan,nan,,,20.6385365,0.00188147638,nan,nan,,,40665197035152841,False,True,,False,True,,False,False,,False,False,,False,True,,False,False,,False,False,
29.141997514980073,-0.7227909806060628,19.7534218,0.000880606007,19.7864456,0.00137466402,19.9141254,0.00684810523,19.7553673,0.000868024654,19.7867374,0.00137430034,19.9391403,0.00680646906,40665317294231781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.49201022849275,-0.976440629260725,19.911499,0.000936908007,19.6344128,0.00078543165,19.6911488,0.00155790034,19.9244423,0.000932334806,19.6688538,0.000794908614,19.7064114,0.00155163789,40669023851008218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.475502193111392,-0.8781946498927804,20.2904739,0.00115540973,20.0521049,0.00117924693,20.0524139,0.00344182272,20.2933788,0.00114539661,20.0572281,0.00118408655,20.0571404,0.0034203846,40669023851013687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.475502193111392,-0.8781946498927804,20.2904739,0.00115540973,20.0521049,0.00117924693,20.0524139,0.00344182272,20.2933788,0.00114539661,20.0572281,0.00118408655,20.0571404,0.0034203846,40669023851013687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.115854255357693,-1.2109953807080194,20.7959137,0.00188016228,19.9126358,0.00157053769,19.5723763,0.00143134093,20.7963219,0.00186779152,19.9076576,0.00157281721,19.5743732,0.00142151862,40669290138986532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.115854255357693,-1.2109953807080194,20.7959137,0.00188016228,19.9126358,0.00157053769,19.5723763,0.00143134093,20.7963219,0.00186779152,19.9076576,0.00157281721,19.5743732,0.00142151862,40669290138986532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
